onset	duration	trial_type	stim_file	response_type	response_time
40.346	n/a	movement_start	n/a	right_hand	n/a
52.538	n/a	movement_start	n/a	right_hand	n/a
74.124	n/a	movement_start	n/a	right_hand	n/a
85.916	n/a	movement_start	n/a	right_hand	n/a
94.860	n/a	movement_start	n/a	right_hand	n/a
102.954	n/a	movement_start	n/a	right_hand	n/a
112.498	n/a	movement_start	n/a	right_hand	n/a
123.092	n/a	movement_start	n/a	right_hand	n/a
133.834	n/a	movement_start	n/a	right_hand	n/a
143.128	n/a	movement_start	n/a	right_hand	n/a
152.424	n/a	movement_start	n/a	right_hand	n/a
163.018	n/a	movement_start	n/a	right_hand	n/a
181.404	n/a	movement_start	n/a	right_hand	n/a
192.794	n/a	movement_start	n/a	right_hand	n/a
201.840	n/a	movement_start	n/a	right_hand	n/a
216.878	n/a	movement_start	n/a	right_hand	n/a
232.518	n/a	movement_start	n/a	right_hand	n/a
243.610	n/a	movement_start	n/a	right_hand	n/a
249.008	n/a	movement_start	n/a	right_hand	n/a
253.354	n/a	movement_start	n/a	right_hand	n/a
262.100	n/a	movement_start	n/a	right_hand	n/a
266.444	n/a	movement_start	n/a	right_hand	n/a
276.838	n/a	movement_start	n/a	right_hand	n/a
289.428	n/a	movement_start	n/a	right_hand	n/a
301.422	n/a	movement_start	n/a	right_hand	n/a
317.110	n/a	movement_start	n/a	right_hand	n/a
327.302	n/a	movement_start	n/a	right_hand	n/a
337.248	n/a	movement_start	n/a	right_hand	n/a
346.592	n/a	movement_start	n/a	right_hand	n/a
355.436	n/a	movement_start	n/a	right_hand	n/a
