onset	duration	trial_type	stim_file	response_type	response_time
35.954	n/a	movement_start	n/a	right_hand	n/a
44.550	n/a	movement_start	n/a	right_hand	n/a
54.544	n/a	movement_start	n/a	right_hand	n/a
63.988	n/a	movement_start	n/a	right_hand	n/a
78.380	n/a	movement_start	n/a	right_hand	n/a
112.110	n/a	movement_start	n/a	right_hand	n/a
122.452	n/a	movement_start	n/a	right_hand	n/a
131.548	n/a	movement_start	n/a	right_hand	n/a
140.192	n/a	movement_start	n/a	right_hand	n/a
150.684	n/a	movement_start	n/a	right_hand	n/a
163.476	n/a	movement_start	n/a	right_hand	n/a
174.070	n/a	movement_start	n/a	right_hand	n/a
185.058	n/a	movement_start	n/a	right_hand	n/a
197.250	n/a	movement_start	n/a	right_hand	n/a
210.492	n/a	movement_start	n/a	right_hand	n/a
222.532	n/a	movement_start	n/a	right_hand	n/a
235.620	n/a	movement_start	n/a	right_hand	n/a
250.608	n/a	movement_start	n/a	right_hand	n/a
262.900	n/a	movement_start	n/a	right_hand	n/a
278.138	n/a	movement_start	n/a	right_hand	n/a
290.178	n/a	movement_start	n/a	right_hand	n/a
299.972	n/a	movement_start	n/a	right_hand	n/a
310.912	n/a	movement_start	n/a	right_hand	n/a
326.798	n/a	movement_start	n/a	right_hand	n/a
339.994	n/a	movement_start	n/a	right_hand	n/a
354.434	n/a	movement_start	n/a	right_hand	n/a
367.174	n/a	movement_start	n/a	right_hand	n/a
382.714	n/a	movement_start	n/a	right_hand	n/a
399.706	n/a	movement_start	n/a	right_hand	n/a
439.576	n/a	movement_start	n/a	right_hand	n/a
453.216	n/a	movement_start	n/a	right_hand	n/a
476.652	n/a	movement_start	n/a	right_hand	n/a
486.092	n/a	movement_start	n/a	right_hand	n/a
496.036	n/a	movement_start	n/a	right_hand	n/a
505.528	n/a	movement_start	n/a	right_hand	n/a
