onset	duration	trial_type	stim_file	response_type	response_time
64.474	n/a	movement_start	n/a	left_hand	n/a
72.668	n/a	movement_start	n/a	left_hand	n/a
81.862	n/a	movement_start	n/a	left_hand	n/a
91.356	n/a	movement_start	n/a	left_hand	n/a
102.648	n/a	movement_start	n/a	left_hand	n/a
114.038	n/a	movement_start	n/a	left_hand	n/a
123.230	n/a	movement_start	n/a	left_hand	n/a
132.376	n/a	movement_start	n/a	left_hand	n/a
140.172	n/a	movement_start	n/a	left_hand	n/a
151.616	n/a	movement_start	n/a	left_hand	n/a
159.562	n/a	movement_start	n/a	left_hand	n/a
169.606	n/a	movement_start	n/a	left_hand	n/a
179.544	n/a	movement_start	n/a	left_hand	n/a
186.742	n/a	movement_start	n/a	left_hand	n/a
194.434	n/a	movement_start	n/a	left_hand	n/a
202.978	n/a	movement_start	n/a	left_hand	n/a
210.724	n/a	movement_start	n/a	left_hand	n/a
220.166	n/a	movement_start	n/a	left_hand	n/a
229.558	n/a	movement_start	n/a	left_hand	n/a
239.654	n/a	movement_start	n/a	left_hand	n/a
249.998	n/a	movement_start	n/a	left_hand	n/a
260.438	n/a	movement_start	n/a	left_hand	n/a
270.882	n/a	movement_start	n/a	left_hand	n/a
282.574	n/a	movement_start	n/a	left_hand	n/a
291.620	n/a	movement_start	n/a	left_hand	n/a
310.058	n/a	movement_start	n/a	left_hand	n/a
322.100	n/a	movement_start	n/a	left_hand	n/a
332.692	n/a	movement_start	n/a	left_hand	n/a
343.384	n/a	movement_start	n/a	left_hand	n/a
355.476	n/a	movement_start	n/a	left_hand	n/a
364.268	n/a	movement_start	n/a	left_hand	n/a
377.860	n/a	movement_start	n/a	left_hand	n/a
389.954	n/a	movement_start	n/a	left_hand	n/a
399.696	n/a	movement_start	n/a	left_hand	n/a
408.488	n/a	movement_start	n/a	left_hand	n/a
419.182	n/a	movement_start	n/a	left_hand	n/a
429.626	n/a	movement_start	n/a	left_hand	n/a
440.618	n/a	movement_start	n/a	left_hand	n/a
450.162	n/a	movement_start	n/a	left_hand	n/a
458.506	n/a	movement_start	n/a	left_hand	n/a
468.696	n/a	movement_start	n/a	left_hand	n/a
480.040	n/a	movement_start	n/a	left_hand	n/a
488.684	n/a	movement_start	n/a	left_hand	n/a
499.676	n/a	movement_start	n/a	left_hand	n/a
509.670	n/a	movement_start	n/a	left_hand	n/a
519.362	n/a	movement_start	n/a	left_hand	n/a
529.056	n/a	movement_start	n/a	left_hand	n/a
551.088	n/a	movement_start	n/a	left_hand	n/a
557.336	n/a	movement_start	n/a	left_hand	n/a
566.478	n/a	movement_start	n/a	left_hand	n/a
577.214	n/a	movement_start	n/a	left_hand	n/a
591.212	n/a	movement_start	n/a	left_hand	n/a
