onset	duration	trial_type	stim_file	response_type	response_time
31.764	n/a	movement_start	n/a	left_button	0.318
47.300	n/a	movement_start	n/a	right_button	0.220
60.340	n/a	movement_start	n/a	left_button	0.416
75.778	n/a	movement_start	n/a	right_button	0.266
91.664	n/a	movement_start	n/a	left_button	0.518
105.654	n/a	movement_start	n/a	right_button	0.216
127.786	n/a	movement_start	n/a	left_button	0.416
139.378	n/a	movement_start	n/a	left_button	0.364
157.064	n/a	movement_start	n/a	right_button	0.216
185.290	n/a	movement_start	n/a	left_button	0.216
198.480	n/a	movement_start	n/a	left_button	0.368
246.592	n/a	movement_start	n/a	right_button	0.218
264.232	n/a	movement_start	n/a	left_button	0.464
285.766	n/a	movement_start	n/a	left_button	0.416
303.052	n/a	movement_start	n/a	left_button	0.470
318.792	n/a	movement_start	n/a	right_button	0.266
