onset	duration	trial_type	stim_file	response_type	response_time
33.926	n/a	movement_start	n/a	right_hand	n/a
41.246	n/a	movement_start	n/a	right_hand	n/a
55.388	n/a	movement_start	n/a	right_hand	n/a
70.232	n/a	movement_start	n/a	right_hand	n/a
90.292	n/a	movement_start	n/a	right_hand	n/a
109.252	n/a	movement_start	n/a	right_hand	n/a
131.166	n/a	movement_start	n/a	right_hand	n/a
154.988	n/a	movement_start	n/a	right_hand	n/a
173.294	n/a	movement_start	n/a	right_hand	n/a
194.610	n/a	movement_start	n/a	right_hand	n/a
209.106	n/a	movement_start	n/a	right_hand	n/a
225.052	n/a	movement_start	n/a	right_hand	n/a
252.236	n/a	movement_start	n/a	right_hand	n/a
268.284	n/a	movement_start	n/a	right_hand	n/a
286.638	n/a	movement_start	n/a	right_hand	n/a
310.060	n/a	movement_start	n/a	right_hand	n/a
329.318	n/a	movement_start	n/a	right_hand	n/a
349.630	n/a	movement_start	n/a	right_hand	n/a
363.526	n/a	movement_start	n/a	right_hand	n/a
381.074	n/a	movement_start	n/a	right_hand	n/a
399.736	n/a	movement_start	n/a	right_hand	n/a
