filename	acq_time
ieeg/sub-monkeyc_ses-day281_task-rest_run-01_ieeg.edf	2023-09-29T12:52:07
ieeg/sub-monkeyc_ses-day281_task-pressing_run-01_ieeg.edf	2023-09-29T12:56:44
ieeg/sub-monkeyc_ses-day281_task-pressing_run-02_ieeg.edf	2023-09-29T13:27:15
