onset	duration	trial_type	stim_file	response_type	response_time
35.736	n/a	movement_start	n/a	right_button	n/a
51.590	n/a	movement_start	n/a	right_button	n/a
61.022	n/a	movement_start	n/a	right_button	n/a
71.358	n/a	movement_start	n/a	left_button	n/a
97.144	n/a	movement_start	n/a	right_button	n/a
111.090	n/a	movement_start	n/a	right_button	n/a
127.446	n/a	movement_start	n/a	right_button	n/a
140.590	n/a	movement_start	n/a	right_button	n/a
154.186	n/a	movement_start	n/a	right_button	n/a
167.278	n/a	movement_start	n/a	right_button	n/a
177.462	n/a	movement_start	n/a	right_button	n/a
187.044	n/a	movement_start	n/a	right_button	n/a
195.822	n/a	movement_start	n/a	right_button	n/a
205.506	n/a	movement_start	n/a	right_button	n/a
215.236	n/a	movement_start	n/a	right_button	n/a
225.018	n/a	movement_start	n/a	right_button	n/a
234.998	n/a	movement_start	n/a	left_button	n/a
250.652	n/a	movement_start	n/a	right_button	n/a
261.336	n/a	movement_start	n/a	right_button	n/a
269.866	n/a	movement_start	n/a	left_button	n/a
284.816	n/a	movement_start	n/a	right_button	n/a
294.598	n/a	movement_start	n/a	left_button	n/a
308.694	n/a	movement_start	n/a	right_button	n/a
318.326	n/a	movement_start	n/a	right_button	n/a
328.110	n/a	movement_start	n/a	left_button	n/a
341.806	n/a	movement_start	n/a	left_button	n/a
352.388	n/a	movement_start	n/a	right_button	n/a
361.724	n/a	movement_start	n/a	right_button	n/a
370.250	n/a	movement_start	n/a	right_button	n/a
386.502	n/a	movement_start	n/a	right_button	n/a
394.934	n/a	movement_start	n/a	right_button	n/a
409.582	n/a	movement_start	n/a	right_button	n/a
419.966	n/a	movement_start	n/a	left_button	n/a
434.016	n/a	movement_start	n/a	right_button	n/a
444.702	n/a	movement_start	n/a	right_button	n/a
455.388	n/a	movement_start	n/a	right_button	n/a
