onset	duration	trial_type	stim_file	response_type	response_time
40.512	n/a	movement_start	n/a	right_button	n/a
50.342	n/a	movement_start	n/a	right_button	n/a
62.122	n/a	movement_start	n/a	right_button	n/a
73.716	n/a	movement_start	n/a	right_button	n/a
86.610	n/a	movement_start	n/a	right_button	n/a
96.892	n/a	movement_start	n/a	left_button	n/a
109.284	n/a	movement_start	n/a	right_button	n/a
119.518	n/a	movement_start	n/a	left_button	n/a
136.222	n/a	movement_start	n/a	right_button	n/a
145.502	n/a	movement_start	n/a	left_button	n/a
154.328	n/a	movement_start	n/a	left_button	n/a
186.132	n/a	movement_start	n/a	right_button	n/a
197.572	n/a	movement_start	n/a	right_button	n/a
227.974	n/a	movement_start	n/a	right_button	n/a
250.700	n/a	movement_start	n/a	left_button	n/a
263.494	n/a	movement_start	n/a	left_button	n/a
280.548	n/a	movement_start	n/a	right_button	n/a
294.644	n/a	movement_start	n/a	right_button	n/a
306.588	n/a	movement_start	n/a	right_button	n/a
316.772	n/a	movement_start	n/a	right_button	n/a
329.964	n/a	movement_start	n/a	right_button	n/a
341.754	n/a	movement_start	n/a	right_button	n/a
353.294	n/a	movement_start	n/a	left_button	n/a
363.480	n/a	movement_start	n/a	right_button	n/a
372.210	n/a	movement_start	n/a	left_button	n/a
383.144	n/a	movement_start	n/a	right_button	n/a
395.486	n/a	movement_start	n/a	left_button	n/a
407.928	n/a	movement_start	n/a	left_button	n/a
423.778	n/a	movement_start	n/a	left_button	n/a
436.374	n/a	movement_start	n/a	right_button	n/a
448.010	n/a	movement_start	n/a	right_button	n/a
460.204	n/a	movement_start	n/a	right_button	n/a
469.038	n/a	movement_start	n/a	left_button	n/a
480.426	n/a	movement_start	n/a	right_button	n/a
492.066	n/a	movement_start	n/a	right_button	n/a
503.104	n/a	movement_start	n/a	right_button	n/a
511.582	n/a	movement_start	n/a	left_button	n/a
527.992	n/a	movement_start	n/a	right_button	n/a
539.582	n/a	movement_start	n/a	left_button	n/a
552.276	n/a	movement_start	n/a	left_button	n/a
564.314	n/a	movement_start	n/a	right_button	n/a
574.650	n/a	movement_start	n/a	right_button	n/a
588.898	n/a	movement_start	n/a	right_button	n/a
600.440	n/a	movement_start	n/a	left_button	n/a
608.518	n/a	movement_start	n/a	left_button	n/a
621.714	n/a	movement_start	n/a	right_button	n/a
630.140	n/a	movement_start	n/a	left_button	n/a
