onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
31.018000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.166000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.312000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.462000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.608000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.758000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.904000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.052000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.198000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.346000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.492000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.640000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.788000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.936000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.082000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.230000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.378000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.524000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.672000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.820000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.966000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.112000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.260000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.408000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.554000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.700000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.850000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.998000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.146000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.294000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.442000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.588000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.736000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.882000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.032000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.178000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.326000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.472000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.618000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.766000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.912000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.062000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.208000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.356000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.502000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.652000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.798000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.946000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.094000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.242000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.388000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.536000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.682000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.830000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.976000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.126000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.274000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.420000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.568000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.716000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.864000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.010000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.158000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.306000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.454000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.600000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.748000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.894000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.042000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.188000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.484000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.632000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.778000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.928000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.074000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.224000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.368000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.516000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.664000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.810000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.958000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.104000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.252000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.398000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.548000	0.000200	ssep_stim	Right	2.500	n/a	n/a
