onset	duration	trial_type	stim_file	response_type	response_time
37.764	n/a	movement_start	n/a	right_button	n/a
51.256	n/a	movement_start	n/a	right_button	n/a
65.652	n/a	movement_start	n/a	right_button	n/a
79.398	n/a	movement_start	n/a	right_button	n/a
114.810	n/a	movement_start	n/a	right_button	n/a
130.762	n/a	movement_start	n/a	right_button	n/a
151.682	n/a	movement_start	n/a	right_button	n/a
161.812	n/a	movement_start	n/a	right_button	n/a
170.744	n/a	movement_start	n/a	right_button	n/a
179.268	n/a	movement_start	n/a	right_button	n/a
205.498	n/a	movement_start	n/a	right_button	n/a
215.728	n/a	movement_start	n/a	right_button	n/a
251.186	n/a	movement_start	n/a	right_button	n/a
301.852	n/a	movement_start	n/a	right_button	n/a
331.600	n/a	movement_start	n/a	right_button	n/a
358.540	n/a	movement_start	n/a	right_button	n/a
373.636	n/a	movement_start	n/a	right_button	n/a
396.412	n/a	movement_start	n/a	right_button	n/a
421.144	n/a	movement_start	n/a	right_button	n/a
436.594	n/a	movement_start	n/a	right_button	n/a
462.228	n/a	movement_start	n/a	right_button	n/a
479.234	n/a	movement_start	n/a	right_button	n/a
498.848	n/a	movement_start	n/a	right_button	n/a
519.716	n/a	movement_start	n/a	right_button	n/a
527.392	n/a	movement_start	n/a	right_button	n/a
545.954	n/a	movement_start	n/a	right_button	n/a
571.988	n/a	movement_start	n/a	right_button	n/a
599.728	n/a	movement_start	n/a	right_button	n/a
605.248	n/a	movement_start	n/a	right_button	n/a
614.376	n/a	movement_start	n/a	right_button	n/a
631.934	n/a	movement_start	n/a	right_button	n/a
646.782	n/a	movement_start	n/a	right_button	n/a
662.382	n/a	movement_start	n/a	right_button	n/a
670.256	n/a	movement_start	n/a	left_button	n/a
685.406	n/a	movement_start	n/a	right_button	n/a
697.796	n/a	movement_start	n/a	right_button	n/a
