onset	duration	trial_type	stim_file	response_type	response_time
46.108	n/a	movement_start	n/a	right_button	0.168
55.952	n/a	movement_start	n/a	left_button	0.418
64.994	n/a	movement_start	n/a	left_button	0.268
74.086	n/a	movement_start	n/a	right_button	0.220
83.528	n/a	movement_start	n/a	right_button	0.222
108.266	n/a	movement_start	n/a	right_button	0.218
357.054	n/a	movement_start	n/a	left_button	0.220
365.602	n/a	movement_start	n/a	right_button	0.168
383.588	n/a	movement_start	n/a	right_button	0.168
403.524	n/a	movement_start	n/a	left_button	0.370
418.716	n/a	movement_start	n/a	right_button	0.168
436.156	n/a	movement_start	n/a	right_button	0.218
451.694	n/a	movement_start	n/a	right_button	0.220
468.684	n/a	movement_start	n/a	right_button	0.170
481.272	n/a	movement_start	n/a	right_button	0.176
494.018	n/a	movement_start	n/a	left_button	0.720
516.806	n/a	movement_start	n/a	right_button	0.170
531.548	n/a	movement_start	n/a	right_button	0.168
545.692	n/a	movement_start	n/a	right_button	0.318
557.130	n/a	movement_start	n/a	left_button	0.770
575.770	n/a	movement_start	n/a	right_button	0.170
586.910	n/a	movement_start	n/a	right_button	0.174
599.806	n/a	movement_start	n/a	right_button	0.222
627.890	n/a	movement_start	n/a	right_button	0.218
639.930	n/a	movement_start	n/a	right_button	0.220
650.824	n/a	movement_start	n/a	right_button	0.172
661.870	n/a	movement_start	n/a	right_button	0.170
671.114	n/a	movement_start	n/a	right_button	0.220
687.454	n/a	movement_start	n/a	right_button	0.222
703.448	n/a	movement_start	n/a	right_button	0.170
717.690	n/a	movement_start	n/a	right_button	0.170
728.332	n/a	movement_start	n/a	right_button	0.220
745.126	n/a	movement_start	n/a	right_button	0.166
754.468	n/a	movement_start	n/a	right_button	0.220
764.412	n/a	movement_start	n/a	right_button	0.270
778.602	n/a	movement_start	n/a	right_button	0.220
812.078	n/a	movement_start	n/a	right_button	0.172
833.366	n/a	movement_start	n/a	right_button	0.216
843.760	n/a	movement_start	n/a	right_button	0.168
868.392	n/a	movement_start	n/a	right_button	0.218
877.484	n/a	movement_start	n/a	left_button	0.472
885.030	n/a	movement_start	n/a	right_button	0.170
893.376	n/a	movement_start	n/a	right_button	0.218
903.218	n/a	movement_start	n/a	right_button	0.212
912.712	n/a	movement_start	n/a	right_button	0.168
921.452	n/a	movement_start	n/a	right_button	0.222
931.646	n/a	movement_start	n/a	right_button	0.670
952.934	n/a	movement_start	n/a	left_button	0.170
962.530	n/a	movement_start	n/a	left_button	0.218
972.624	n/a	movement_start	n/a	left_button	0.219
980.718	n/a	movement_start	n/a	right_button	0.268
993.958	n/a	movement_start	n/a	left_button	0.370
1001.356	n/a	movement_start	n/a	left_button	0.220
