onset	duration	trial_type	stim_file	response_type	response_time
36.174	1	stimulus_on	MiDoSo.wav	n/a	n/a
46.188	1	stimulus_on	MiSoDo.wav	n/a	n/a
56.241	1	stimulus_on	MiDoSo.wav	n/a	n/a
66.312	1	stimulus_on	MiSoDo.wav	n/a	n/a
76.344	1	stimulus_on	MiDoSo.wav	n/a	n/a
86.400	1	stimulus_on	MiSoDo.wav	n/a	n/a
96.474	1	stimulus_on	MiDoSo.wav	n/a	n/a
106.528	1	stimulus_on	MiSoDo.wav	n/a	n/a
116.560	1	stimulus_on	MiDoSo.wav	n/a	n/a
126.616	1	stimulus_on	MiSoDo.wav	n/a	n/a
136.670	1	stimulus_on	MiDoSo.wav	n/a	n/a
146.742	1	stimulus_on	MiSoDo.wav	n/a	n/a
156.776	1	stimulus_on	MiDoSo.wav	n/a	n/a
166.832	1	stimulus_on	MiSoDo.wav	n/a	n/a
176.902	1	stimulus_on	MiDoSo.wav	n/a	n/a
186.938	1	stimulus_on	MiSoDo.wav	n/a	n/a
196.994	1	stimulus_on	MiDoSo.wav	n/a	n/a
207.026	1	stimulus_on	MiSoDo.wav	n/a	n/a
217.078	1	stimulus_on	MiDoSo.wav	n/a	n/a
227.134	1	stimulus_on	MiSoDo.wav	n/a	n/a
237.188	1	stimulus_on	MiDoSo.wav	n/a	n/a
247.223	1	stimulus_on	MiSoDo.wav	n/a	n/a
257.277	1	stimulus_on	MiDoSo.wav	n/a	n/a
267.328	1	stimulus_on	MiSoDo.wav	n/a	n/a
277.360	1	stimulus_on	MiDoSo.wav	n/a	n/a
287.396	1	stimulus_on	MiSoDo.wav	n/a	n/a
297.428	1	stimulus_on	MiDoSo.wav	n/a	n/a
307.462	1	stimulus_on	MiSoDo.wav	n/a	n/a
317.532	1	stimulus_on	MiDoSo.wav	n/a	n/a
327.588	1	stimulus_on	MiSoDo.wav	n/a	n/a
