onset	duration	trial_type	stim_file	response_type	response_time
34.198	n/a	movement_start	n/a	right_button	0.318
41.792	n/a	movement_start	n/a	left_button	0.316
47.938	n/a	movement_start	n/a	right_button	0.318
55.232	n/a	movement_start	n/a	left_button	0.316
60.978	n/a	movement_start	n/a	right_button	0.270
70.274	n/a	movement_start	n/a	right_button	0.267
77.670	n/a	movement_start	n/a	left_button	0.368
83.515	n/a	movement_start	n/a	right_button	0.369
105.152	n/a	movement_start	n/a	right_button	0.316
111.946	n/a	movement_start	n/a	right_button	0.218
122.238	n/a	movement_start	n/a	right_button	0.316
128.832	n/a	movement_start	n/a	right_button	0.266
151.764	n/a	movement_start	n/a	left_button	0.364
170.098	n/a	movement_start	n/a	left_button	0.316
184.138	n/a	movement_start	n/a	right_button	0.268
198.228	n/a	movement_start	n/a	left_button	0.318
204.774	n/a	movement_start	n/a	right_button	0.268
227.610	n/a	movement_start	n/a	right_button	0.266
238.900	n/a	movement_start	n/a	left_button	0.318
246.244	n/a	movement_start	n/a	right_button	0.368
252.442	n/a	movement_start	n/a	left_button	0.318
260.938	n/a	movement_start	n/a	left_button	0.318
279.778	n/a	movement_start	n/a	left_button	0.368
303.464	n/a	movement_start	n/a	left_button	0.368
311.112	n/a	movement_start	n/a	right_button	0.266
319.956	n/a	movement_start	n/a	left_button	0.318
331.498	n/a	movement_start	n/a	right_button	0.370
341.642	n/a	movement_start	n/a	left_button	0.370
357.684	n/a	movement_start	n/a	left_button	0.218
367.728	n/a	movement_start	n/a	right_button	0.318
389.068	n/a	movement_start	n/a	left_button	0.316
407.356	n/a	movement_start	n/a	right_button	0.318
416.602	n/a	movement_start	n/a	right_button	0.264
425.096	n/a	movement_start	n/a	left_button	0.216
454.124	n/a	movement_start	n/a	right_button	0.270
460.320	n/a	movement_start	n/a	left_button	0.370
468.566	n/a	movement_start	n/a	right_button	0.316
489.402	n/a	movement_start	n/a	left_button	0.418
507.690	n/a	movement_start	n/a	left_button	0.418
577.894	n/a	movement_start	n/a	right_button	0.220
666.986	n/a	movement_start	n/a	left_button	0.418
686.724	n/a	movement_start	n/a	left_button	0.368
714.108	n/a	movement_start	n/a	left_button	0.416
759.428	n/a	movement_start	n/a	left_button	0.366
766.074	n/a	movement_start	n/a	left_button	0.368
770.270	n/a	movement_start	n/a	left_button	0.368
782.366	n/a	movement_start	n/a	right_button	0.268
798.908	n/a	movement_start	n/a	right_button	0.268
