onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
42.850000	0.000200	ssep_stim	Left	1.200	n/a	n/a
42.996000	0.000200	ssep_stim	Left	1.200	n/a	n/a
43.144000	0.000200	ssep_stim	Left	1.200	n/a	n/a
43.292000	0.000200	ssep_stim	Left	1.200	n/a	n/a
43.438000	0.000200	ssep_stim	Left	1.200	n/a	n/a
43.586000	0.000200	ssep_stim	Left	1.200	n/a	n/a
43.732000	0.000200	ssep_stim	Left	1.200	n/a	n/a
43.880000	0.000200	ssep_stim	Left	1.200	n/a	n/a
44.028000	0.000200	ssep_stim	Left	1.200	n/a	n/a
44.174000	0.000200	ssep_stim	Left	1.200	n/a	n/a
44.322000	0.000200	ssep_stim	Left	1.200	n/a	n/a
44.468000	0.000200	ssep_stim	Left	1.200	n/a	n/a
44.616000	0.000200	ssep_stim	Left	1.200	n/a	n/a
44.764000	0.000200	ssep_stim	Left	1.200	n/a	n/a
44.910000	0.000200	ssep_stim	Left	1.200	n/a	n/a
45.058000	0.000200	ssep_stim	Left	1.200	n/a	n/a
45.206000	0.000200	ssep_stim	Left	1.200	n/a	n/a
45.352000	0.000200	ssep_stim	Left	1.200	n/a	n/a
45.500000	0.000200	ssep_stim	Left	1.200	n/a	n/a
45.646000	0.000200	ssep_stim	Left	1.200	n/a	n/a
45.794000	0.000200	ssep_stim	Left	1.200	n/a	n/a
45.940000	0.000200	ssep_stim	Left	1.200	n/a	n/a
46.088000	0.000200	ssep_stim	Left	1.200	n/a	n/a
46.234000	0.000200	ssep_stim	Left	1.200	n/a	n/a
46.382000	0.000200	ssep_stim	Left	1.200	n/a	n/a
46.528000	0.000200	ssep_stim	Left	1.200	n/a	n/a
46.676000	0.000200	ssep_stim	Left	1.200	n/a	n/a
46.822000	0.000200	ssep_stim	Left	1.200	n/a	n/a
46.970000	0.000200	ssep_stim	Left	1.200	n/a	n/a
47.118000	0.000200	ssep_stim	Left	1.200	n/a	n/a
47.264000	0.000200	ssep_stim	Left	1.200	n/a	n/a
47.412000	0.000200	ssep_stim	Left	1.200	n/a	n/a
47.558000	0.000200	ssep_stim	Left	1.200	n/a	n/a
47.706000	0.000200	ssep_stim	Left	1.200	n/a	n/a
47.854000	0.000200	ssep_stim	Left	1.200	n/a	n/a
48.000000	0.000200	ssep_stim	Left	1.200	n/a	n/a
48.148000	0.000200	ssep_stim	Left	1.200	n/a	n/a
48.292000	0.000200	ssep_stim	Left	1.200	n/a	n/a
48.442000	0.000200	ssep_stim	Left	1.200	n/a	n/a
48.590000	0.000200	ssep_stim	Left	1.200	n/a	n/a
48.736000	0.000200	ssep_stim	Left	1.200	n/a	n/a
48.884000	0.000200	ssep_stim	Left	1.200	n/a	n/a
49.030000	0.000200	ssep_stim	Left	1.200	n/a	n/a
49.176000	0.000200	ssep_stim	Left	1.200	n/a	n/a
49.324000	0.000200	ssep_stim	Left	1.200	n/a	n/a
49.470000	0.000200	ssep_stim	Left	1.200	n/a	n/a
49.618000	0.000200	ssep_stim	Left	1.200	n/a	n/a
49.764000	0.000200	ssep_stim	Left	1.200	n/a	n/a
49.912000	0.000200	ssep_stim	Left	1.200	n/a	n/a
50.060000	0.000200	ssep_stim	Left	1.200	n/a	n/a
50.208000	0.000200	ssep_stim	Left	1.200	n/a	n/a
50.354000	0.000200	ssep_stim	Left	1.200	n/a	n/a
50.502000	0.000200	ssep_stim	Left	1.200	n/a	n/a
50.648000	0.000200	ssep_stim	Left	1.200	n/a	n/a
50.796000	0.000200	ssep_stim	Left	1.200	n/a	n/a
50.942000	0.000200	ssep_stim	Left	1.200	n/a	n/a
51.090000	0.000200	ssep_stim	Left	1.200	n/a	n/a
51.236000	0.000200	ssep_stim	Left	1.200	n/a	n/a
