onset	duration	trial_type	stim_file	response_type	response_time
54.056	n/a	movement_start	n/a	left_hand	n/a
64.802	n/a	movement_start	n/a	left_hand	n/a
75.444	n/a	movement_start	n/a	left_hand	n/a
87.538	n/a	movement_start	n/a	left_hand	n/a
101.132	n/a	movement_start	n/a	left_hand	n/a
115.976	n/a	movement_start	n/a	left_hand	n/a
130.820	n/a	movement_start	n/a	left_hand	n/a
142.434	n/a	movement_start	n/a	left_hand	n/a
146.462	n/a	movement_start	n/a	left_hand	n/a
158.206	n/a	movement_start	n/a	left_hand	n/a
174.196	n/a	movement_start	n/a	left_hand	n/a
192.236	n/a	movement_start	n/a	left_hand	n/a
214.676	n/a	movement_start	n/a	left_hand	n/a
237.460	n/a	movement_start	n/a	left_hand	n/a
249.904	n/a	movement_start	n/a	left_hand	n/a
273.342	n/a	movement_start	n/a	left_hand	n/a
289.934	n/a	movement_start	n/a	left_hand	n/a
305.874	n/a	movement_start	n/a	left_hand	n/a
329.558	n/a	movement_start	n/a	left_hand	n/a
339.952	n/a	movement_start	n/a	left_hand	n/a
358.140	n/a	movement_start	n/a	left_hand	n/a
371.034	n/a	movement_start	n/a	left_hand	n/a
403.412	n/a	movement_start	n/a	left_hand	n/a
416.454	n/a	movement_start	n/a	left_hand	n/a
432.042	n/a	movement_start	n/a	left_hand	n/a
442.260	n/a	movement_start	n/a	left_hand	n/a
446.284	n/a	movement_start	n/a	left_hand	n/a
464.724	n/a	movement_start	n/a	left_hand	n/a
480.764	n/a	movement_start	n/a	left_hand	n/a
493.258	n/a	movement_start	n/a	left_hand	n/a
507.502	n/a	movement_start	n/a	left_hand	n/a
524.192	n/a	movement_start	n/a	left_hand	n/a
540.630	n/a	movement_start	n/a	left_hand	n/a
552.224	n/a	movement_start	n/a	left_hand	n/a
567.364	n/a	movement_start	n/a	left_hand	n/a
578.806	n/a	movement_start	n/a	left_hand	n/a
592.450	n/a	movement_start	n/a	left_hand	n/a
616.836	n/a	movement_start	n/a	left_hand	n/a
628.730	n/a	movement_start	n/a	left_hand	n/a
639.424	n/a	movement_start	n/a	left_hand	n/a
659.810	n/a	movement_start	n/a	left_hand	n/a
679.600	n/a	movement_start	n/a	left_hand	n/a
698.488	n/a	movement_start	n/a	left_hand	n/a
720.376	n/a	movement_start	n/a	left_hand	n/a
734.118	n/a	movement_start	n/a	left_hand	n/a
752.960	n/a	movement_start	n/a	left_hand	n/a
770.202	n/a	movement_start	n/a	left_hand	n/a
781.346	n/a	movement_start	n/a	left_hand	n/a
803.884	n/a	movement_start	n/a	left_hand	n/a
812.084	n/a	movement_start	n/a	left_hand	n/a
826.424	n/a	movement_start	n/a	left_hand	n/a
838.170	n/a	movement_start	n/a	left_hand	n/a
861.756	n/a	movement_start	n/a	left_hand	n/a
871.002	n/a	movement_start	n/a	left_hand	n/a
878.298	n/a	movement_start	n/a	left_hand	n/a
