onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
52.196000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.344000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.490000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.636000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.784000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.932000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.080000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.226000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.374000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.520000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.666000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.816000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.962000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.110000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.256000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.404000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.550000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.700000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.844000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.994000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.142000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.290000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.434000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.584000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.730000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.876000	0.000200	ssep_stim	Right	2.500	n/a	n/a
56.024000	0.000200	ssep_stim	Right	2.500	n/a	n/a
56.172000	0.000200	ssep_stim	Right	2.500	n/a	n/a
56.318000	0.000200	ssep_stim	Right	2.500	n/a	n/a
56.468000	0.000200	ssep_stim	Right	2.500	n/a	n/a
56.614000	0.000200	ssep_stim	Right	2.500	n/a	n/a
56.762000	0.000200	ssep_stim	Right	2.500	n/a	n/a
56.908000	0.000200	ssep_stim	Right	2.500	n/a	n/a
57.054000	0.000200	ssep_stim	Right	2.500	n/a	n/a
57.202000	0.000200	ssep_stim	Right	2.500	n/a	n/a
57.348000	0.000200	ssep_stim	Right	2.500	n/a	n/a
57.498000	0.000200	ssep_stim	Right	2.500	n/a	n/a
57.642000	0.000200	ssep_stim	Right	2.500	n/a	n/a
57.792000	0.000200	ssep_stim	Right	2.500	n/a	n/a
57.938000	0.000200	ssep_stim	Right	2.500	n/a	n/a
58.088000	0.000200	ssep_stim	Right	2.500	n/a	n/a
58.232000	0.000200	ssep_stim	Right	2.500	n/a	n/a
58.382000	0.000200	ssep_stim	Right	2.500	n/a	n/a
58.528000	0.000200	ssep_stim	Right	2.500	n/a	n/a
58.674000	0.000200	ssep_stim	Right	2.500	n/a	n/a
58.822000	0.000200	ssep_stim	Right	2.500	n/a	n/a
58.970000	0.000200	ssep_stim	Right	2.500	n/a	n/a
59.116000	0.000200	ssep_stim	Right	2.500	n/a	n/a
59.264000	0.000200	ssep_stim	Right	2.500	n/a	n/a
59.410000	0.000200	ssep_stim	Right	2.500	n/a	n/a
59.560000	0.000200	ssep_stim	Right	2.500	n/a	n/a
59.706000	0.000200	ssep_stim	Right	2.500	n/a	n/a
60.002000	0.000200	ssep_stim	Right	2.500	n/a	n/a
60.150000	0.000200	ssep_stim	Right	2.500	n/a	n/a
60.296000	0.000200	ssep_stim	Right	2.500	n/a	n/a
60.444000	0.000200	ssep_stim	Right	2.500	n/a	n/a
60.590000	0.000200	ssep_stim	Right	2.500	n/a	n/a
