onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
36.158000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.302000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.452000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.602000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.746000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.894000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.042000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.190000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.338000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.486000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.634000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.782000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.930000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.076000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.226000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.374000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.520000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.670000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.818000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.964000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.112000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.260000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.408000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.556000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.704000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.850000	0.000200	ssep_stim	Right	2.500	n/a	n/a
39.998000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.146000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.294000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.442000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.590000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.736000	0.000200	ssep_stim	Right	2.500	n/a	n/a
40.884000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.034000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.180000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.328000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.476000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.624000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.769000	0.000200	ssep_stim	Right	2.500	n/a	n/a
41.922000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.068000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.216000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.366000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.510000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.660000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.808000	0.000200	ssep_stim	Right	2.500	n/a	n/a
42.952000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.100000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.252000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.396000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.544000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.696000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.842000	0.000200	ssep_stim	Right	2.500	n/a	n/a
43.988000	0.000200	ssep_stim	Right	2.500	n/a	n/a
44.136000	0.000200	ssep_stim	Right	2.500	n/a	n/a
44.284000	0.000200	ssep_stim	Right	2.500	n/a	n/a
44.432000	0.000200	ssep_stim	Right	2.500	n/a	n/a
44.584000	0.000200	ssep_stim	Right	2.500	n/a	n/a
44.728000	0.000200	ssep_stim	Right	2.500	n/a	n/a
44.876000	0.000200	ssep_stim	Right	2.500	n/a	n/a
45.026000	0.000200	ssep_stim	Right	2.500	n/a	n/a
45.172000	0.000200	ssep_stim	Right	2.500	n/a	n/a
45.320000	0.000200	ssep_stim	Right	2.500	n/a	n/a
45.470000	0.000200	ssep_stim	Right	2.500	n/a	n/a
45.616000	0.000200	ssep_stim	Right	2.500	n/a	n/a
45.764000	0.000200	ssep_stim	Right	2.500	n/a	n/a
45.912000	0.000200	ssep_stim	Right	2.500	n/a	n/a
46.060000	0.000200	ssep_stim	Right	2.500	n/a	n/a
46.208000	0.000200	ssep_stim	Right	2.500	n/a	n/a
46.356000	0.000200	ssep_stim	Right	2.500	n/a	n/a
46.502000	0.000200	ssep_stim	Right	2.500	n/a	n/a
46.652000	0.000200	ssep_stim	Right	2.500	n/a	n/a
46.800000	0.000200	ssep_stim	Right	2.500	n/a	n/a
46.946000	0.000200	ssep_stim	Right	2.500	n/a	n/a
47.094000	0.000200	ssep_stim	Right	2.500	n/a	n/a
47.240000	0.000200	ssep_stim	Right	2.500	n/a	n/a
47.388000	0.000200	ssep_stim	Right	2.500	n/a	n/a
47.538000	0.000200	ssep_stim	Right	2.500	n/a	n/a
47.686000	0.000200	ssep_stim	Right	2.500	n/a	n/a
47.980000	0.000200	ssep_stim	Right	2.500	n/a	n/a
48.128000	0.000200	ssep_stim	Right	2.500	n/a	n/a
48.274000	0.000200	ssep_stim	Right	2.500	n/a	n/a
48.424000	0.000200	ssep_stim	Right	2.500	n/a	n/a
48.572000	0.000200	ssep_stim	Right	2.500	n/a	n/a
48.716000	0.000200	ssep_stim	Right	2.500	n/a	n/a
48.866000	0.000200	ssep_stim	Right	2.500	n/a	n/a
49.014000	0.000200	ssep_stim	Right	2.500	n/a	n/a
49.160000	0.000200	ssep_stim	Right	2.500	n/a	n/a
49.310000	0.000200	ssep_stim	Right	2.500	n/a	n/a
49.458000	0.000200	ssep_stim	Right	2.500	n/a	n/a
49.606000	0.000200	ssep_stim	Right	2.500	n/a	n/a
49.752000	0.000200	ssep_stim	Right	2.500	n/a	n/a
49.902000	0.000200	ssep_stim	Right	2.500	n/a	n/a
50.048000	0.000200	ssep_stim	Right	2.500	n/a	n/a
50.196000	0.000200	ssep_stim	Right	2.500	n/a	n/a
50.344000	0.000200	ssep_stim	Right	2.500	n/a	n/a
50.492000	0.000200	ssep_stim	Right	2.500	n/a	n/a
50.642000	0.000200	ssep_stim	Right	2.500	n/a	n/a
50.786000	0.000200	ssep_stim	Right	2.500	n/a	n/a
50.934000	0.000200	ssep_stim	Right	2.500	n/a	n/a
51.084000	0.000200	ssep_stim	Right	2.500	n/a	n/a
51.230000	0.000200	ssep_stim	Right	2.500	n/a	n/a
51.378000	0.000200	ssep_stim	Right	2.500	n/a	n/a
51.526000	0.000200	ssep_stim	Right	2.500	n/a	n/a
51.674000	0.000200	ssep_stim	Right	2.500	n/a	n/a
51.822000	0.000200	ssep_stim	Right	2.500	n/a	n/a
51.970000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.116000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.266000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.414000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.560000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.708000	0.000200	ssep_stim	Right	2.500	n/a	n/a
52.858000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.004000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.152000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.300000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.446000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.596000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.744000	0.000200	ssep_stim	Right	2.500	n/a	n/a
53.896000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.038000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.186000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.334000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.482000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.630000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.778000	0.000200	ssep_stim	Right	2.500	n/a	n/a
54.926000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.074000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.218000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.370000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.518000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.662000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.810000	0.000200	ssep_stim	Right	2.500	n/a	n/a
55.958000	0.000200	ssep_stim	Right	2.500	n/a	n/a
