onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
31.558000	0.000200	ssep_stim	Right	1.800	n/a	n/a
31.708000	0.000200	ssep_stim	Right	1.800	n/a	n/a
31.852000	0.000200	ssep_stim	Right	1.800	n/a	n/a
32.002000	0.000200	ssep_stim	Right	1.800	n/a	n/a
32.148000	0.000200	ssep_stim	Right	1.800	n/a	n/a
32.296000	0.000200	ssep_stim	Right	1.800	n/a	n/a
32.444000	0.000200	ssep_stim	Right	1.800	n/a	n/a
32.590000	0.000200	ssep_stim	Right	1.800	n/a	n/a
32.736000	0.000200	ssep_stim	Right	1.800	n/a	n/a
32.886000	0.000200	ssep_stim	Right	1.800	n/a	n/a
33.030000	0.000200	ssep_stim	Right	1.800	n/a	n/a
33.180000	0.000200	ssep_stim	Right	1.800	n/a	n/a
33.324000	0.000200	ssep_stim	Right	1.800	n/a	n/a
33.474000	0.000200	ssep_stim	Right	1.800	n/a	n/a
33.622000	0.000200	ssep_stim	Right	1.800	n/a	n/a
33.764000	0.000200	ssep_stim	Right	1.800	n/a	n/a
33.914000	0.000200	ssep_stim	Right	1.800	n/a	n/a
34.060000	0.000200	ssep_stim	Right	1.800	n/a	n/a
34.208000	0.000200	ssep_stim	Right	1.800	n/a	n/a
34.356000	0.000200	ssep_stim	Right	1.800	n/a	n/a
34.500000	0.000200	ssep_stim	Right	1.800	n/a	n/a
34.650000	0.000200	ssep_stim	Right	1.800	n/a	n/a
34.798000	0.000200	ssep_stim	Right	1.800	n/a	n/a
34.944000	0.000200	ssep_stim	Right	1.800	n/a	n/a
35.094000	0.000200	ssep_stim	Right	1.800	n/a	n/a
35.238000	0.000200	ssep_stim	Right	1.800	n/a	n/a
35.386000	0.000200	ssep_stim	Right	1.800	n/a	n/a
35.532000	0.000200	ssep_stim	Right	1.800	n/a	n/a
35.678000	0.000200	ssep_stim	Right	1.800	n/a	n/a
35.826000	0.000200	ssep_stim	Right	1.800	n/a	n/a
35.972000	0.000200	ssep_stim	Right	1.800	n/a	n/a
36.120000	0.000200	ssep_stim	Right	1.800	n/a	n/a
36.270000	0.000200	ssep_stim	Right	1.800	n/a	n/a
36.414000	0.000200	ssep_stim	Right	1.800	n/a	n/a
36.562000	0.000200	ssep_stim	Right	1.800	n/a	n/a
36.710000	0.000200	ssep_stim	Right	1.800	n/a	n/a
36.856000	0.000200	ssep_stim	Right	1.800	n/a	n/a
37.004000	0.000200	ssep_stim	Right	1.800	n/a	n/a
37.150000	0.000200	ssep_stim	Right	1.800	n/a	n/a
37.298000	0.000200	ssep_stim	Right	1.800	n/a	n/a
37.446000	0.000200	ssep_stim	Right	1.800	n/a	n/a
37.592000	0.000200	ssep_stim	Right	1.800	n/a	n/a
37.740000	0.000200	ssep_stim	Right	1.800	n/a	n/a
37.886000	0.000200	ssep_stim	Right	1.800	n/a	n/a
38.034000	0.000200	ssep_stim	Right	1.800	n/a	n/a
38.180000	0.000200	ssep_stim	Right	1.800	n/a	n/a
38.328000	0.000200	ssep_stim	Right	1.800	n/a	n/a
38.476000	0.000200	ssep_stim	Right	1.800	n/a	n/a
38.622000	0.000200	ssep_stim	Right	1.800	n/a	n/a
38.768000	0.000200	ssep_stim	Right	1.800	n/a	n/a
38.916000	0.000200	ssep_stim	Right	1.800	n/a	n/a
39.064000	0.000200	ssep_stim	Right	1.800	n/a	n/a
39.210000	0.000200	ssep_stim	Right	1.800	n/a	n/a
39.360000	0.000200	ssep_stim	Right	1.800	n/a	n/a
39.504000	0.000200	ssep_stim	Right	1.800	n/a	n/a
39.652000	0.000200	ssep_stim	Right	1.800	n/a	n/a
39.798000	0.000200	ssep_stim	Right	1.800	n/a	n/a
39.946000	0.000200	ssep_stim	Right	1.800	n/a	n/a
40.094000	0.000200	ssep_stim	Right	1.800	n/a	n/a
40.240000	0.000200	ssep_stim	Right	1.800	n/a	n/a
40.388000	0.000200	ssep_stim	Right	1.800	n/a	n/a
40.536000	0.000200	ssep_stim	Right	1.800	n/a	n/a
40.681000	0.000200	ssep_stim	Right	1.800	n/a	n/a
40.830000	0.000200	ssep_stim	Right	1.800	n/a	n/a
40.976000	0.000200	ssep_stim	Right	1.800	n/a	n/a
41.126000	0.000200	ssep_stim	Right	1.800	n/a	n/a
41.272000	0.000200	ssep_stim	Right	1.800	n/a	n/a
41.418000	0.000200	ssep_stim	Right	1.800	n/a	n/a
41.566000	0.000200	ssep_stim	Right	1.800	n/a	n/a
41.712000	0.000200	ssep_stim	Right	1.800	n/a	n/a
41.860000	0.000200	ssep_stim	Right	1.800	n/a	n/a
42.008000	0.000200	ssep_stim	Right	1.800	n/a	n/a
42.156000	0.000200	ssep_stim	Right	1.800	n/a	n/a
42.300000	0.000200	ssep_stim	Right	1.800	n/a	n/a
42.448000	0.000200	ssep_stim	Right	1.800	n/a	n/a
42.594000	0.000200	ssep_stim	Right	1.800	n/a	n/a
42.744000	0.000200	ssep_stim	Right	1.800	n/a	n/a
42.890000	0.000200	ssep_stim	Right	1.800	n/a	n/a
43.038000	0.000200	ssep_stim	Right	1.800	n/a	n/a
43.184000	0.000200	ssep_stim	Right	1.800	n/a	n/a
43.332000	0.000200	ssep_stim	Right	1.800	n/a	n/a
43.478000	0.000200	ssep_stim	Right	1.800	n/a	n/a
43.626000	0.000200	ssep_stim	Right	1.800	n/a	n/a
43.772000	0.000200	ssep_stim	Right	1.800	n/a	n/a
43.920000	0.000200	ssep_stim	Right	1.800	n/a	n/a
44.066000	0.000200	ssep_stim	Right	1.800	n/a	n/a
44.360000	0.000200	ssep_stim	Right	1.800	n/a	n/a
44.508000	0.000200	ssep_stim	Right	1.800	n/a	n/a
44.656000	0.000200	ssep_stim	Right	1.800	n/a	n/a
44.800000	0.000200	ssep_stim	Right	1.800	n/a	n/a
44.950000	0.000200	ssep_stim	Right	1.800	n/a	n/a
