onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
24.094000	0.000200	ssep_stim	Right	2.500	n/a	n/a
24.242000	0.000200	ssep_stim	Right	2.500	n/a	n/a
24.392000	0.000200	ssep_stim	Right	2.500	n/a	n/a
24.538000	0.000200	ssep_stim	Right	2.500	n/a	n/a
24.686000	0.000200	ssep_stim	Right	2.500	n/a	n/a
24.834000	0.000200	ssep_stim	Right	2.500	n/a	n/a
24.982000	0.000200	ssep_stim	Right	2.500	n/a	n/a
25.130000	0.000200	ssep_stim	Right	2.500	n/a	n/a
25.278000	0.000200	ssep_stim	Right	2.500	n/a	n/a
25.426000	0.000200	ssep_stim	Right	2.500	n/a	n/a
25.574000	0.000200	ssep_stim	Right	2.500	n/a	n/a
25.722000	0.000200	ssep_stim	Right	2.500	n/a	n/a
25.870000	0.000200	ssep_stim	Right	2.500	n/a	n/a
26.018000	0.000200	ssep_stim	Right	2.500	n/a	n/a
26.166000	0.000200	ssep_stim	Right	2.500	n/a	n/a
26.312000	0.000200	ssep_stim	Right	2.500	n/a	n/a
26.460000	0.000200	ssep_stim	Right	2.500	n/a	n/a
26.608000	0.000200	ssep_stim	Right	2.500	n/a	n/a
26.756000	0.000200	ssep_stim	Right	2.500	n/a	n/a
26.904000	0.000200	ssep_stim	Right	2.500	n/a	n/a
27.052000	0.000200	ssep_stim	Right	2.500	n/a	n/a
27.200000	0.000200	ssep_stim	Right	2.500	n/a	n/a
27.348000	0.000200	ssep_stim	Right	2.500	n/a	n/a
27.496000	0.000200	ssep_stim	Right	2.500	n/a	n/a
27.644000	0.000200	ssep_stim	Right	2.500	n/a	n/a
27.792000	0.000200	ssep_stim	Right	2.500	n/a	n/a
27.940000	0.000200	ssep_stim	Right	2.500	n/a	n/a
28.088000	0.000200	ssep_stim	Right	2.500	n/a	n/a
28.236000	0.000200	ssep_stim	Right	2.500	n/a	n/a
28.382000	0.000200	ssep_stim	Right	2.500	n/a	n/a
28.532000	0.000200	ssep_stim	Right	2.500	n/a	n/a
28.680000	0.000200	ssep_stim	Right	2.500	n/a	n/a
28.830000	0.000200	ssep_stim	Right	2.500	n/a	n/a
28.976000	0.000200	ssep_stim	Right	2.500	n/a	n/a
29.124000	0.000200	ssep_stim	Right	2.500	n/a	n/a
29.272000	0.000200	ssep_stim	Right	2.500	n/a	n/a
29.420000	0.000200	ssep_stim	Right	2.500	n/a	n/a
29.566000	0.000200	ssep_stim	Right	2.500	n/a	n/a
29.714000	0.000200	ssep_stim	Right	2.500	n/a	n/a
29.864000	0.000200	ssep_stim	Right	2.500	n/a	n/a
30.010000	0.000200	ssep_stim	Right	2.500	n/a	n/a
30.158000	0.000200	ssep_stim	Right	2.500	n/a	n/a
30.306000	0.000200	ssep_stim	Right	2.500	n/a	n/a
30.458000	0.000200	ssep_stim	Right	2.500	n/a	n/a
30.604000	0.000200	ssep_stim	Right	2.500	n/a	n/a
30.752000	0.000200	ssep_stim	Right	2.500	n/a	n/a
30.900000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.048000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.194000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.342000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.490000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.640000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.786000	0.000200	ssep_stim	Right	2.500	n/a	n/a
31.934000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.082000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.232000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.378000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.526000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.674000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.824000	0.000200	ssep_stim	Right	2.500	n/a	n/a
32.970000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.118000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.264000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.414000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.560000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.708000	0.000200	ssep_stim	Right	2.500	n/a	n/a
33.856000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.004000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.154000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.300000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.448000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.598000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.744000	0.000200	ssep_stim	Right	2.500	n/a	n/a
34.894000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.042000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.189000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.336000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.484000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.632000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.782000	0.000200	ssep_stim	Right	2.500	n/a	n/a
35.928000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.076000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.224000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.372000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.520000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.668000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.816000	0.000200	ssep_stim	Right	2.500	n/a	n/a
36.966000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.112000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.260000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.408000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.556000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.704000	0.000200	ssep_stim	Right	2.500	n/a	n/a
37.852000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.000000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.148000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.296000	0.000200	ssep_stim	Right	2.500	n/a	n/a
38.444000	0.000200	ssep_stim	Right	2.500	n/a	n/a
