onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
30.546000	0.000200	ssep_stim	Left	2.500	n/a	n/a
30.694000	0.000200	ssep_stim	Left	2.500	n/a	n/a
30.844000	0.000200	ssep_stim	Left	2.500	n/a	n/a
30.990000	0.000200	ssep_stim	Left	2.500	n/a	n/a
31.138000	0.000200	ssep_stim	Left	2.500	n/a	n/a
31.284000	0.000200	ssep_stim	Left	2.500	n/a	n/a
31.432000	0.000200	ssep_stim	Left	2.500	n/a	n/a
31.582000	0.000200	ssep_stim	Left	2.500	n/a	n/a
31.728000	0.000200	ssep_stim	Left	2.500	n/a	n/a
31.878000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.026000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.174000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.322000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.470000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.618000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.768000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.914000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.060000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.208000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.360000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.506000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.654000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.802000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.950000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.096000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.244000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.392000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.540000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.688000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.836000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.984000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.132000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.280000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.428000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.576000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.726000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.874000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.020000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.168000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.316000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.464000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.610000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.760000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.908000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.056000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.204000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.350000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.498000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.648000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.796000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.944000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.088000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.242000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.386000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.536000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.684000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.832000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.980000	0.000200	ssep_stim	Left	2.500	n/a	n/a
39.128000	0.000200	ssep_stim	Left	2.500	n/a	n/a
39.276000	0.000200	ssep_stim	Left	2.500	n/a	n/a
39.424000	0.000200	ssep_stim	Left	2.500	n/a	n/a
39.570000	0.000200	ssep_stim	Left	2.500	n/a	n/a
39.720000	0.000200	ssep_stim	Left	2.500	n/a	n/a
39.866000	0.000200	ssep_stim	Left	2.500	n/a	n/a
40.016000	0.000200	ssep_stim	Left	2.500	n/a	n/a
40.162000	0.000200	ssep_stim	Left	2.500	n/a	n/a
40.310000	0.000200	ssep_stim	Left	2.500	n/a	n/a
40.460000	0.000200	ssep_stim	Left	2.500	n/a	n/a
40.608000	0.000200	ssep_stim	Left	2.500	n/a	n/a
40.758000	0.000200	ssep_stim	Left	2.500	n/a	n/a
40.904000	0.000200	ssep_stim	Left	2.500	n/a	n/a
41.052000	0.000200	ssep_stim	Left	2.500	n/a	n/a
41.200000	0.000200	ssep_stim	Left	2.500	n/a	n/a
41.348000	0.000200	ssep_stim	Left	2.500	n/a	n/a
41.496000	0.000200	ssep_stim	Left	2.500	n/a	n/a
41.644000	0.000200	ssep_stim	Left	2.500	n/a	n/a
41.792000	0.000200	ssep_stim	Left	2.500	n/a	n/a
42.088000	0.000200	ssep_stim	Left	2.500	n/a	n/a
42.234000	0.000200	ssep_stim	Left	2.500	n/a	n/a
42.384000	0.000200	ssep_stim	Left	2.500	n/a	n/a
42.528000	0.000200	ssep_stim	Left	2.500	n/a	n/a
42.678000	0.000200	ssep_stim	Left	2.500	n/a	n/a
42.826000	0.000200	ssep_stim	Left	2.500	n/a	n/a
42.974000	0.000200	ssep_stim	Left	2.500	n/a	n/a
43.122000	0.000200	ssep_stim	Left	2.500	n/a	n/a
43.270000	0.000200	ssep_stim	Left	2.500	n/a	n/a
43.418000	0.000200	ssep_stim	Left	2.500	n/a	n/a
43.566000	0.000200	ssep_stim	Left	2.500	n/a	n/a
43.714000	0.000200	ssep_stim	Left	2.500	n/a	n/a
43.862000	0.000200	ssep_stim	Left	2.500	n/a	n/a
44.012000	0.000200	ssep_stim	Left	2.500	n/a	n/a
44.160000	0.000200	ssep_stim	Left	2.500	n/a	n/a
44.308000	0.000200	ssep_stim	Left	2.500	n/a	n/a
44.454000	0.000200	ssep_stim	Left	2.500	n/a	n/a
44.602000	0.000200	ssep_stim	Left	2.500	n/a	n/a
44.752000	0.000200	ssep_stim	Left	2.500	n/a	n/a
44.898000	0.000200	ssep_stim	Left	2.500	n/a	n/a
45.045000	0.000200	ssep_stim	Left	2.500	n/a	n/a
45.342000	0.000200	ssep_stim	Left	2.500	n/a	n/a
45.490000	0.000200	ssep_stim	Left	2.500	n/a	n/a
45.636000	0.000200	ssep_stim	Left	2.500	n/a	n/a
45.786000	0.000200	ssep_stim	Left	2.500	n/a	n/a
45.936000	0.000200	ssep_stim	Left	2.500	n/a	n/a
46.080000	0.000200	ssep_stim	Left	2.500	n/a	n/a
46.230000	0.000200	ssep_stim	Left	2.500	n/a	n/a
46.378000	0.000200	ssep_stim	Left	2.500	n/a	n/a
46.528000	0.000200	ssep_stim	Left	2.500	n/a	n/a
46.674000	0.000200	ssep_stim	Left	2.500	n/a	n/a
46.822000	0.000200	ssep_stim	Left	2.500	n/a	n/a
46.970000	0.000200	ssep_stim	Left	2.500	n/a	n/a
47.118000	0.000200	ssep_stim	Left	2.500	n/a	n/a
47.264000	0.000200	ssep_stim	Left	2.500	n/a	n/a
47.414000	0.000200	ssep_stim	Left	2.500	n/a	n/a
47.560000	0.000200	ssep_stim	Left	2.500	n/a	n/a
47.708000	0.000200	ssep_stim	Left	2.500	n/a	n/a
47.856000	0.000200	ssep_stim	Left	2.500	n/a	n/a
48.004000	0.000200	ssep_stim	Left	2.500	n/a	n/a
48.154000	0.000200	ssep_stim	Left	2.500	n/a	n/a
48.302000	0.000200	ssep_stim	Left	2.500	n/a	n/a
48.450000	0.000200	ssep_stim	Left	2.500	n/a	n/a
48.598000	0.000200	ssep_stim	Left	2.500	n/a	n/a
48.746000	0.000200	ssep_stim	Left	2.500	n/a	n/a
48.894000	0.000200	ssep_stim	Left	2.500	n/a	n/a
49.042000	0.000200	ssep_stim	Left	2.500	n/a	n/a
49.192000	0.000200	ssep_stim	Left	2.500	n/a	n/a
49.338000	0.000200	ssep_stim	Left	2.500	n/a	n/a
49.486000	0.000200	ssep_stim	Left	2.500	n/a	n/a
49.634000	0.000200	ssep_stim	Left	2.500	n/a	n/a
49.782000	0.000200	ssep_stim	Left	2.500	n/a	n/a
49.930000	0.000200	ssep_stim	Left	2.500	n/a	n/a
50.076000	0.000200	ssep_stim	Left	2.500	n/a	n/a
50.224000	0.000200	ssep_stim	Left	2.500	n/a	n/a
50.370000	0.000200	ssep_stim	Left	2.500	n/a	n/a
50.518000	0.000200	ssep_stim	Left	2.500	n/a	n/a
50.668000	0.000200	ssep_stim	Left	2.500	n/a	n/a
50.814000	0.000200	ssep_stim	Left	2.500	n/a	n/a
50.964000	0.000200	ssep_stim	Left	2.500	n/a	n/a
51.112000	0.000200	ssep_stim	Left	2.500	n/a	n/a
51.260000	0.000200	ssep_stim	Left	2.500	n/a	n/a
51.408000	0.000200	ssep_stim	Left	2.500	n/a	n/a
51.556000	0.000200	ssep_stim	Left	2.500	n/a	n/a
51.704000	0.000200	ssep_stim	Left	2.500	n/a	n/a
51.852000	0.000200	ssep_stim	Left	2.500	n/a	n/a
52.000000	0.000200	ssep_stim	Left	2.500	n/a	n/a
52.148000	0.000200	ssep_stim	Left	2.500	n/a	n/a
52.296000	0.000200	ssep_stim	Left	2.500	n/a	n/a
52.444000	0.000200	ssep_stim	Left	2.500	n/a	n/a
52.590000	0.000200	ssep_stim	Left	2.500	n/a	n/a
52.738000	0.000200	ssep_stim	Left	2.500	n/a	n/a
52.886000	0.000200	ssep_stim	Left	2.500	n/a	n/a
53.034000	0.000200	ssep_stim	Left	2.500	n/a	n/a
53.184000	0.000200	ssep_stim	Left	2.500	n/a	n/a
53.332000	0.000200	ssep_stim	Left	2.500	n/a	n/a
53.481000	0.000200	ssep_stim	Left	2.500	n/a	n/a
53.626000	0.000200	ssep_stim	Left	2.500	n/a	n/a
53.776000	0.000200	ssep_stim	Left	2.500	n/a	n/a
53.924000	0.000200	ssep_stim	Left	2.500	n/a	n/a
54.070000	0.000200	ssep_stim	Left	2.500	n/a	n/a
54.218000	0.000200	ssep_stim	Left	2.500	n/a	n/a
54.370000	0.000200	ssep_stim	Left	2.500	n/a	n/a
54.514000	0.000200	ssep_stim	Left	2.500	n/a	n/a
54.664000	0.000200	ssep_stim	Left	2.500	n/a	n/a
54.812000	0.000200	ssep_stim	Left	2.500	n/a	n/a
54.960000	0.000200	ssep_stim	Left	2.500	n/a	n/a
55.108000	0.000200	ssep_stim	Left	2.500	n/a	n/a
55.256000	0.000200	ssep_stim	Left	2.500	n/a	n/a
55.402000	0.000200	ssep_stim	Left	2.500	n/a	n/a
55.550000	0.000200	ssep_stim	Left	2.500	n/a	n/a
55.698000	0.000200	ssep_stim	Left	2.500	n/a	n/a
55.848000	0.000200	ssep_stim	Left	2.500	n/a	n/a
55.994000	0.000200	ssep_stim	Left	2.500	n/a	n/a
56.142000	0.000200	ssep_stim	Left	2.500	n/a	n/a
56.292000	0.000200	ssep_stim	Left	2.500	n/a	n/a
56.438000	0.000200	ssep_stim	Left	2.500	n/a	n/a
56.586000	0.000200	ssep_stim	Left	2.500	n/a	n/a
56.734000	0.000200	ssep_stim	Left	2.500	n/a	n/a
56.882000	0.000200	ssep_stim	Left	2.500	n/a	n/a
57.030000	0.000200	ssep_stim	Left	2.500	n/a	n/a
57.178000	0.000200	ssep_stim	Left	2.500	n/a	n/a
57.326000	0.000200	ssep_stim	Left	2.500	n/a	n/a
57.474000	0.000200	ssep_stim	Left	2.500	n/a	n/a
57.624000	0.000200	ssep_stim	Left	2.500	n/a	n/a
57.770000	0.000200	ssep_stim	Left	2.500	n/a	n/a
57.920000	0.000200	ssep_stim	Left	2.500	n/a	n/a
58.068000	0.000200	ssep_stim	Left	2.500	n/a	n/a
58.216000	0.000200	ssep_stim	Left	2.500	n/a	n/a
58.362000	0.000200	ssep_stim	Left	2.500	n/a	n/a
58.512000	0.000200	ssep_stim	Left	2.500	n/a	n/a
58.660000	0.000200	ssep_stim	Left	2.500	n/a	n/a
58.808000	0.000200	ssep_stim	Left	2.500	n/a	n/a
58.954000	0.000200	ssep_stim	Left	2.500	n/a	n/a
59.102000	0.000200	ssep_stim	Left	2.500	n/a	n/a
59.250000	0.000200	ssep_stim	Left	2.500	n/a	n/a
59.398000	0.000200	ssep_stim	Left	2.500	n/a	n/a
59.544000	0.000200	ssep_stim	Left	2.500	n/a	n/a
59.694000	0.000200	ssep_stim	Left	2.500	n/a	n/a
59.842000	0.000200	ssep_stim	Left	2.500	n/a	n/a
59.988000	0.000200	ssep_stim	Left	2.500	n/a	n/a
60.138000	0.000200	ssep_stim	Left	2.500	n/a	n/a
60.284000	0.000200	ssep_stim	Left	2.500	n/a	n/a
