filename	acq_time
ieeg/sub-monkeyc_ses-day284_task-rest_run-01_ieeg.edf	2023-10-02T11:11:33
ieeg/sub-monkeyc_ses-day284_task-reaching_run-01_ieeg.edf	2023-10-02T11:21:51
ieeg/sub-monkeyc_ses-day284_task-reaching_run-02_ieeg.edf	2023-10-02T11:44:58
ieeg/sub-monkeyc_ses-day284_task-reaching_run-03_ieeg.edf	2023-10-02T11:53:31
ieeg/sub-monkeyc_ses-day284_task-listening_run-01_ieeg.edf	2023-10-02T12:02:58
ieeg/sub-monkeyc_ses-day284_task-listening_run-02_ieeg.edf	2023-10-02T12:22:16
ieeg/sub-monkeyc_ses-day284_task-listening_run-03_ieeg.edf	2023-10-02T12:35:13
ieeg/sub-monkeyc_ses-day284_task-listening_run-04_ieeg.edf	2023-10-02T12:46:03
ieeg/sub-monkeyc_ses-day284_task-listening_run-05_ieeg.edf	2023-10-02T12:56:22
ieeg/sub-monkeyc_ses-day284_task-listening_run-06_ieeg.edf	2023-10-02T13:06:25
