onset	duration	trial_type	stim_file	response_type	response_time
41.690	n/a	movement_start	n/a	right_button	0.298
47.438	n/a	movement_start	n/a	left_button	0.546
55.834	n/a	movement_start	n/a	right_button	0.746
64.528	n/a	movement_start	n/a	left_button	0.500
95.458	n/a	movement_start	n/a	right_button	0.400
101.056	n/a	movement_start	n/a	left_button	0.650
124.540	n/a	movement_start	n/a	left_button	0.598
147.872	n/a	movement_start	n/a	left_button	0.402
159.218	n/a	movement_start	n/a	right_button	0.200
168.610	n/a	movement_start	n/a	right_button	0.202
214.482	n/a	movement_start	n/a	right_button	0.248
237.416	n/a	movement_start	n/a	right_button	0.746
