onset	duration	trial_type	stim_file	response_type	response_time
36.106	n/a	movement_done	n/a	right_button	n/a
46.198	n/a	movement_done	n/a	right_button	n/a
56.244	n/a	movement_done	n/a	left_button	n/a
65.292	n/a	movement_done	n/a	right_button	n/a
74.090	n/a	movement_done	n/a	left_button	n/a
81.087	n/a	movement_done	n/a	right_button	n/a
93.284	n/a	movement_done	n/a	left_button	n/a
104.472	n/a	movement_done	n/a	left_button	n/a
111.676	n/a	movement_done	n/a	right_button	n/a
120.170	n/a	movement_done	n/a	right_button	n/a
131.116	n/a	movement_done	n/a	left_button	n/a
141.662	n/a	movement_done	n/a	right_button	n/a
152.854	n/a	movement_done	n/a	left_button	n/a
162.000	n/a	movement_done	n/a	left_button	n/a
170.644	n/a	movement_done	n/a	left_button	n/a
178.790	n/a	movement_done	n/a	right_button	n/a
186.488	n/a	movement_done	n/a	right_button	n/a
196.182	n/a	movement_done	n/a	left_button	n/a
204.526	n/a	movement_done	n/a	right_button	n/a
212.522	n/a	movement_done	n/a	left_button	n/a
221.868	n/a	movement_done	n/a	left_button	n/a
229.764	n/a	movement_done	n/a	left_button	n/a
241.808	n/a	movement_done	n/a	left_button	n/a
253.104	n/a	movement_done	n/a	right_button	n/a
263.899	n/a	movement_done	n/a	right_button	n/a
273.647	n/a	movement_done	n/a	left_button	n/a
284.192	n/a	movement_done	n/a	right_button	n/a
295.936	n/a	movement_done	n/a	left_button	n/a
307.478	n/a	movement_done	n/a	left_button	n/a
320.176	n/a	movement_done	n/a	left_button	n/a
335.216	n/a	movement_done	n/a	right_button	n/a
350.810	n/a	movement_done	n/a	right_button	n/a
363.554	n/a	movement_done	n/a	right_button	n/a
371.598	n/a	movement_done	n/a	left_button	n/a
380.546	n/a	movement_done	n/a	left_button	n/a
404.430	n/a	movement_done	n/a	left_button	n/a
425.116	n/a	movement_done	n/a	right_button	n/a
435.610	n/a	movement_done	n/a	right_button	n/a
446.004	n/a	movement_done	n/a	left_button	n/a
456.146	n/a	movement_done	n/a	right_button	n/a
475.282	n/a	movement_done	n/a	left_button	n/a
486.628	n/a	movement_done	n/a	right_button	n/a
