onset	duration	trial_type	stim_file	response_type	response_time
32.172	n/a	movement_done	n/a	left_button	n/a
49.314	n/a	movement_done	n/a	right_button	n/a
63.404	n/a	movement_done	n/a	left_button	n/a
71.452	n/a	movement_done	n/a	left_button	n/a
80.998	n/a	movement_done	n/a	right_button	n/a
92.346	n/a	movement_done	n/a	left_button	n/a
103.440	n/a	movement_done	n/a	right_button	n/a
110.588	n/a	movement_done	n/a	right_button	n/a
117.838	n/a	movement_done	n/a	left_button	n/a
127.882	n/a	movement_done	n/a	left_button	n/a
134.329	n/a	movement_done	n/a	left_button	n/a
143.524	n/a	movement_done	n/a	left_button	n/a
156.168	n/a	movement_done	n/a	right_button	n/a
168.710	n/a	movement_done	n/a	left_button	n/a
185.504	n/a	movement_done	n/a	left_button	n/a
196.048	n/a	movement_done	n/a	left_button	n/a
207.044	n/a	movement_done	n/a	left_button	n/a
232.836	n/a	movement_done	n/a	right_button	n/a
239.034	n/a	movement_done	n/a	right_button	n/a
243.582	n/a	movement_done	n/a	left_button	n/a
248.830	n/a	movement_done	n/a	left_button	n/a
257.224	n/a	movement_done	n/a	left_button	n/a
263.824	n/a	movement_done	n/a	left_button	n/a
270.270	n/a	movement_done	n/a	left_button	n/a
277.168	n/a	movement_done	n/a	left_button	n/a
284.564	n/a	movement_done	n/a	left_button	n/a
291.110	n/a	movement_done	n/a	right_button	n/a
295.656	n/a	movement_done	n/a	left_button	n/a
306.452	n/a	movement_done	n/a	left_button	n/a
317.200	n/a	movement_done	n/a	left_button	n/a
328.044	n/a	movement_done	n/a	right_button	n/a
