onset	duration	trial_type	stim_file	response_type	response_time
30.818	n/a	movement_start	n/a	right_button	n/a
37.688	n/a	movement_start	n/a	right_button	n/a
50.124	n/a	movement_start	n/a	left_button	n/a
61.310	n/a	movement_start	n/a	right_button	n/a
72.294	n/a	movement_start	n/a	left_button	n/a
80.170	n/a	movement_start	n/a	right_button	n/a
87.440	n/a	movement_start	n/a	left_button	n/a
94.314	n/a	movement_start	n/a	left_button	n/a
100.632	n/a	movement_start	n/a	right_button	n/a
110.114	n/a	movement_start	n/a	left_button	n/a
118.088	n/a	movement_start	n/a	right_button	n/a
127.316	n/a	movement_start	n/a	left_button	n/a
139.504	n/a	movement_start	n/a	left_button	n/a
152.698	n/a	movement_start	n/a	left_button	n/a
164.283	n/a	movement_start	n/a	right_button	n/a
178.376	n/a	movement_start	n/a	left_button	n/a
185.500	n/a	movement_start	n/a	left_button	n/a
197.738	n/a	movement_start	n/a	right_button	n/a
207.872	n/a	movement_start	n/a	right_button	n/a
221.566	n/a	movement_start	n/a	left_button	n/a
236.014	n/a	movement_start	n/a	left_button	n/a
254.072	n/a	movement_start	n/a	right_button	n/a
264.152	n/a	movement_start	n/a	left_button	n/a
282.012	n/a	movement_start	n/a	left_button	n/a
296.962	n/a	movement_start	n/a	right_button	n/a
324.348	n/a	movement_start	n/a	right_button	n/a
332.876	n/a	movement_start	n/a	left_button	n/a
344.966	n/a	movement_start	n/a	right_button	n/a
355.550	n/a	movement_start	n/a	left_button	n/a
363.974	n/a	movement_start	n/a	right_button	n/a
372.150	n/a	movement_start	n/a	right_button	n/a
380.928	n/a	movement_start	n/a	right_button	n/a
390.308	n/a	movement_start	n/a	right_button	n/a
403.802	n/a	movement_start	n/a	left_button	n/a
413.480	n/a	movement_start	n/a	left_button	n/a
426.370	n/a	movement_start	n/a	left_button	n/a
437.606	n/a	movement_start	n/a	right_button	n/a
451.552	n/a	movement_start	n/a	left_button	n/a
459.376	n/a	movement_start	n/a	left_button	n/a
476.382	n/a	movement_start	n/a	right_button	n/a
486.768	n/a	movement_start	n/a	left_button	n/a
499.106	n/a	movement_start	n/a	left_button	n/a
512.850	n/a	movement_start	n/a	right_button	n/a
523.636	n/a	movement_start	n/a	left_button	n/a
533.470	n/a	movement_start	n/a	left_button	n/a
541.548	n/a	movement_start	n/a	right_button	n/a
555.394	n/a	movement_start	n/a	right_button	n/a
564.676	n/a	movement_start	n/a	right_button	n/a
579.176	n/a	movement_start	n/a	left_button	n/a
591.870	n/a	movement_start	n/a	right_button	n/a
609.880	n/a	movement_start	n/a	left_button	n/a
630.352	n/a	movement_start	n/a	right_button	n/a
641.590	n/a	movement_start	n/a	left_button	n/a
652.828	n/a	movement_start	n/a	right_button	n/a
662.962	n/a	movement_start	n/a	left_button	n/a
674.604	n/a	movement_start	n/a	left_button	n/a
685.090	n/a	movement_start	n/a	left_button	n/a
697.932	n/a	movement_start	n/a	right_button	n/a
703.902	n/a	movement_start	n/a	right_button	n/a
721.060	n/a	movement_start	n/a	left_button	n/a
728.636	n/a	movement_start	n/a	left_button	n/a
740.276	n/a	movement_start	n/a	right_button	n/a
751.714	n/a	movement_start	n/a	left_button	n/a
773.488	n/a	movement_start	n/a	left_button	n/a
786.334	n/a	movement_start	n/a	right_button	n/a
797.974	n/a	movement_start	n/a	right_button	n/a
807.406	n/a	movement_start	n/a	left_button	n/a
818.492	n/a	movement_start	n/a	right_button	n/a
830.334	n/a	movement_start	n/a	left_button	n/a
841.722	n/a	movement_start	n/a	left_button	n/a
852.160	n/a	movement_start	n/a	right_button	n/a
873.278	n/a	movement_start	n/a	right_button	n/a
883.464	n/a	movement_start	n/a	left_button	n/a
893.900	n/a	movement_start	n/a	right_button	n/a
910.306	n/a	movement_start	n/a	left_button	n/a
918.784	n/a	movement_start	n/a	left_button	n/a
925.154	n/a	movement_start	n/a	left_button	n/a
946.328	n/a	movement_start	n/a	right_button	n/a
952.246	n/a	movement_start	n/a	left_button	n/a
961.530	n/a	movement_start	n/a	right_button	n/a
971.710	n/a	movement_start	n/a	right_button	n/a
993.084	n/a	movement_start	n/a	left_button	n/a
1004.572	n/a	movement_start	n/a	left_button	n/a
1021.430	n/a	movement_start	n/a	right_button	n/a
1035.628	n/a	movement_start	n/a	right_button	n/a
1045.462	n/a	movement_start	n/a	right_button	n/a
1054.646	n/a	movement_start	n/a	left_button	n/a
1064.580	n/a	movement_start	n/a	left_button	n/a
1075.016	n/a	movement_start	n/a	right_button	n/a
1084.702	n/a	movement_start	n/a	left_button	n/a
1090.118	n/a	movement_start	n/a	left_button	n/a
1101.308	n/a	movement_start	n/a	right_button	n/a
1119.570	n/a	movement_start	n/a	right_button	n/a
1126.292	n/a	movement_start	n/a	right_button	n/a
1140.488	n/a	movement_start	n/a	left_button	n/a
1256.584	n/a	movement_start	n/a	right_button	n/a
