onset	duration	trial_type	stim_file	response_type	response_time
53.870	1	stimulus_on	MiDoSo.wav	n/a	n/a
63.922	1	stimulus_on	DoSoMi.wav	n/a	n/a
74.034	1	stimulus_on	DoMiSo.wav	n/a	n/a
84.126	1	stimulus_on	SoMiDo.wav	n/a	n/a
94.198	1	stimulus_on	DoSoMi.wav	n/a	n/a
104.312	1	stimulus_on	DoMiSo.wav	n/a	n/a
114.424	1	stimulus_on	SoMiDo.wav	n/a	n/a
124.496	1	stimulus_on	MiDoSo.wav	n/a	n/a
134.588	1	stimulus_on	DoSoMi.wav	n/a	n/a
144.662	1	stimulus_on	DoMiSo.wav	n/a	n/a
154.755	1	stimulus_on	DoMiSo.wav	n/a	n/a
164.826	1	stimulus_on	SoMiDo.wav	n/a	n/a
174.914	1	stimulus_on	MiDoSo.wav	n/a	n/a
185.008	1	stimulus_on	MiDoSo.wav	n/a	n/a
195.082	1	stimulus_on	MiDoSo.wav	n/a	n/a
205.152	1	stimulus_on	DoSoMi.wav	n/a	n/a
215.264	1	stimulus_on	MiDoSo.wav	n/a	n/a
225.336	1	stimulus_on	MiDoSo.wav	n/a	n/a
235.410	1	stimulus_on	DoSoMi.wav	n/a	n/a
245.502	1	stimulus_on	DoSoMi.wav	n/a	n/a
255.572	1	stimulus_on	DoMiSo.wav	n/a	n/a
265.688	1	stimulus_on	SoMiDo.wav	n/a	n/a
275.800	1	stimulus_on	DoSoMi.wav	n/a	n/a
285.893	1	stimulus_on	DoMiSo.wav	n/a	n/a
295.966	1	stimulus_on	SoMiDo.wav	n/a	n/a
306.058	1	stimulus_on	DoSoMi.wav	n/a	n/a
316.168	1	stimulus_on	DoSoMi.wav	n/a	n/a
326.260	1	stimulus_on	DoMiSo.wav	n/a	n/a
336.374	1	stimulus_on	SoMiDo.wav	n/a	n/a
346.486	1	stimulus_on	MiDoSo.wav	n/a	n/a
356.580	1	stimulus_on	SoMiDo.wav	n/a	n/a
366.672	1	stimulus_on	MiDoSo.wav	n/a	n/a
376.784	1	stimulus_on	DoSoMi.wav	n/a	n/a
386.878	1	stimulus_on	DoMiSo.wav	n/a	n/a
396.972	1	stimulus_on	DoMiSo.wav	n/a	n/a
407.044	1	stimulus_on	SoMiDo.wav	n/a	n/a
417.154	1	stimulus_on	MiDoSo.wav	n/a	n/a
427.268	1	stimulus_on	SoMiDo.wav	n/a	n/a
437.340	1	stimulus_on	DoMiSo.wav	n/a	n/a
447.412	1	stimulus_on	SoMiDo.wav	n/a	n/a
