onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
6.243000	0.000200	ssep_stim	Left	2.500	n/a	n/a
6.430000	0.000200	ssep_stim	Left	2.500	n/a	n/a
6.623000	0.000200	ssep_stim	Left	2.500	n/a	n/a
6.809000	0.000200	ssep_stim	Left	2.500	n/a	n/a
7.004000	0.000200	ssep_stim	Left	2.500	n/a	n/a
7.195000	0.000200	ssep_stim	Left	2.500	n/a	n/a
7.384000	0.000200	ssep_stim	Left	2.500	n/a	n/a
7.566000	0.000200	ssep_stim	Left	2.500	n/a	n/a
7.754000	0.000200	ssep_stim	Left	2.500	n/a	n/a
7.941000	0.000200	ssep_stim	Left	2.500	n/a	n/a
8.120000	0.000200	ssep_stim	Left	2.500	n/a	n/a
8.303000	0.000200	ssep_stim	Left	2.500	n/a	n/a
8.496000	0.000200	ssep_stim	Left	2.500	n/a	n/a
8.684000	0.000200	ssep_stim	Left	2.500	n/a	n/a
8.884000	0.000200	ssep_stim	Left	2.500	n/a	n/a
9.074000	0.000200	ssep_stim	Left	2.500	n/a	n/a
9.257000	0.000200	ssep_stim	Left	2.500	n/a	n/a
9.450000	0.000200	ssep_stim	Left	2.500	n/a	n/a
9.646000	0.000200	ssep_stim	Left	2.500	n/a	n/a
9.829000	0.000200	ssep_stim	Left	2.500	n/a	n/a
10.031000	0.000200	ssep_stim	Left	2.500	n/a	n/a
10.222000	0.000200	ssep_stim	Left	2.500	n/a	n/a
10.422000	0.000200	ssep_stim	Left	2.500	n/a	n/a
10.608000	0.000200	ssep_stim	Left	2.500	n/a	n/a
10.799000	0.000200	ssep_stim	Left	2.500	n/a	n/a
10.984000	0.000200	ssep_stim	Left	2.500	n/a	n/a
11.180000	0.000200	ssep_stim	Left	2.500	n/a	n/a
11.377000	0.000200	ssep_stim	Left	2.500	n/a	n/a
11.575000	0.000200	ssep_stim	Left	2.500	n/a	n/a
11.765000	0.000200	ssep_stim	Left	2.500	n/a	n/a
11.960000	0.000200	ssep_stim	Left	2.500	n/a	n/a
12.147000	0.000200	ssep_stim	Left	2.500	n/a	n/a
12.337000	0.000200	ssep_stim	Left	2.500	n/a	n/a
12.521000	0.000200	ssep_stim	Left	2.500	n/a	n/a
12.721000	0.000200	ssep_stim	Left	2.500	n/a	n/a
12.913000	0.000200	ssep_stim	Left	2.500	n/a	n/a
13.114000	0.000200	ssep_stim	Left	2.500	n/a	n/a
13.315000	0.000200	ssep_stim	Left	2.500	n/a	n/a
13.515000	0.000200	ssep_stim	Left	2.500	n/a	n/a
13.701000	0.000200	ssep_stim	Left	2.500	n/a	n/a
13.899000	0.000200	ssep_stim	Left	2.500	n/a	n/a
14.096000	0.000200	ssep_stim	Left	2.500	n/a	n/a
14.304000	0.000200	ssep_stim	Left	2.500	n/a	n/a
14.497000	0.000200	ssep_stim	Left	2.500	n/a	n/a
14.688000	0.000200	ssep_stim	Left	2.500	n/a	n/a
14.884000	0.000200	ssep_stim	Left	2.500	n/a	n/a
15.085000	0.000200	ssep_stim	Left	2.500	n/a	n/a
15.274000	0.000200	ssep_stim	Left	2.500	n/a	n/a
15.471000	0.000200	ssep_stim	Left	2.500	n/a	n/a
15.665000	0.000200	ssep_stim	Left	2.500	n/a	n/a
15.864000	0.000200	ssep_stim	Left	2.500	n/a	n/a
16.062000	0.000200	ssep_stim	Left	2.500	n/a	n/a
16.265000	0.000200	ssep_stim	Left	2.500	n/a	n/a
16.467000	0.000200	ssep_stim	Left	2.500	n/a	n/a
16.668000	0.000200	ssep_stim	Left	2.500	n/a	n/a
16.860000	0.000200	ssep_stim	Left	2.500	n/a	n/a
17.058000	0.000200	ssep_stim	Left	2.500	n/a	n/a
17.252000	0.000200	ssep_stim	Left	2.500	n/a	n/a
17.443000	0.000200	ssep_stim	Left	2.500	n/a	n/a
17.649000	0.000200	ssep_stim	Left	2.500	n/a	n/a
17.850000	0.000200	ssep_stim	Left	2.500	n/a	n/a
18.044000	0.000200	ssep_stim	Left	2.500	n/a	n/a
18.243000	0.000200	ssep_stim	Left	2.500	n/a	n/a
18.445000	0.000200	ssep_stim	Left	2.500	n/a	n/a
18.642000	0.000200	ssep_stim	Left	2.500	n/a	n/a
18.845000	0.000200	ssep_stim	Left	2.500	n/a	n/a
19.038000	0.000200	ssep_stim	Left	2.500	n/a	n/a
19.243000	0.000200	ssep_stim	Left	2.500	n/a	n/a
19.434000	0.000200	ssep_stim	Left	2.500	n/a	n/a
19.636000	0.000200	ssep_stim	Left	2.500	n/a	n/a
19.829000	0.000200	ssep_stim	Left	2.500	n/a	n/a
20.015000	0.000200	ssep_stim	Left	2.500	n/a	n/a
20.208000	0.000200	ssep_stim	Left	2.500	n/a	n/a
20.411000	0.000200	ssep_stim	Left	2.500	n/a	n/a
20.605000	0.000200	ssep_stim	Left	2.500	n/a	n/a
20.810000	0.000200	ssep_stim	Left	2.500	n/a	n/a
20.991000	0.000200	ssep_stim	Left	2.500	n/a	n/a
21.190000	0.000200	ssep_stim	Left	2.500	n/a	n/a
21.384000	0.000200	ssep_stim	Left	2.500	n/a	n/a
21.584000	0.000200	ssep_stim	Left	2.500	n/a	n/a
21.784000	0.000200	ssep_stim	Left	2.500	n/a	n/a
21.979000	0.000200	ssep_stim	Left	2.500	n/a	n/a
22.174000	0.000200	ssep_stim	Left	2.500	n/a	n/a
22.373000	0.000200	ssep_stim	Left	2.500	n/a	n/a
22.568000	0.000200	ssep_stim	Left	2.500	n/a	n/a
22.763000	0.000200	ssep_stim	Left	2.500	n/a	n/a
22.958000	0.000200	ssep_stim	Left	2.500	n/a	n/a
23.161000	0.000200	ssep_stim	Left	2.500	n/a	n/a
23.360000	0.000200	ssep_stim	Left	2.500	n/a	n/a
23.561000	0.000200	ssep_stim	Left	2.500	n/a	n/a
23.762000	0.000200	ssep_stim	Left	2.500	n/a	n/a
23.962000	0.000200	ssep_stim	Left	2.500	n/a	n/a
24.159000	0.000200	ssep_stim	Left	2.500	n/a	n/a
24.355000	0.000200	ssep_stim	Left	2.500	n/a	n/a
24.548000	0.000200	ssep_stim	Left	2.500	n/a	n/a
24.749000	0.000200	ssep_stim	Left	2.500	n/a	n/a
24.935000	0.000200	ssep_stim	Left	2.500	n/a	n/a
25.134000	0.000200	ssep_stim	Left	2.500	n/a	n/a
25.337000	0.000200	ssep_stim	Left	2.500	n/a	n/a
25.514000	0.000200	ssep_stim	Left	2.500	n/a	n/a
25.710000	0.000200	ssep_stim	Left	2.500	n/a	n/a
25.906000	0.000200	ssep_stim	Left	2.500	n/a	n/a
26.100000	0.000200	ssep_stim	Left	2.500	n/a	n/a
26.289000	0.000200	ssep_stim	Left	2.500	n/a	n/a
26.471000	0.000200	ssep_stim	Left	2.500	n/a	n/a
26.656000	0.000200	ssep_stim	Left	2.500	n/a	n/a
26.853000	0.000200	ssep_stim	Left	2.500	n/a	n/a
27.037000	0.000200	ssep_stim	Left	2.500	n/a	n/a
27.225000	0.000200	ssep_stim	Left	2.500	n/a	n/a
27.427000	0.000200	ssep_stim	Left	2.500	n/a	n/a
27.624000	0.000200	ssep_stim	Left	2.500	n/a	n/a
27.811000	0.000200	ssep_stim	Left	2.500	n/a	n/a
28.005000	0.000200	ssep_stim	Left	2.500	n/a	n/a
28.197000	0.000200	ssep_stim	Left	2.500	n/a	n/a
