onset	duration	trial_type	stim_file	response_type	response_time
354.808	n/a	movement_start	n/a	left_hand	n/a
362.406	n/a	movement_start	n/a	left_hand	n/a
371.700	n/a	movement_start	n/a	left_hand	n/a
379.594	n/a	movement_start	n/a	left_hand	n/a
388.638	n/a	movement_start	n/a	left_hand	n/a
471.886	n/a	movement_start	n/a	left_hand	n/a
479.130	n/a	movement_start	n/a	left_hand	n/a
489.074	n/a	movement_start	n/a	left_hand	n/a
498.716	n/a	movement_start	n/a	left_hand	n/a
511.356	n/a	movement_start	n/a	left_hand	n/a
523.344	n/a	movement_start	n/a	left_hand	n/a
538.234	n/a	movement_start	n/a	left_hand	n/a
548.274	n/a	movement_start	n/a	left_hand	n/a
558.218	n/a	movement_start	n/a	left_hand	n/a
568.760	n/a	movement_start	n/a	left_hand	n/a
604.482	n/a	movement_start	n/a	left_hand	n/a
630.558	n/a	movement_start	n/a	left_hand	n/a
641.100	n/a	movement_start	n/a	left_hand	n/a
649.946	n/a	movement_start	n/a	left_hand	n/a
663.982	n/a	movement_start	n/a	left_hand	n/a
675.326	n/a	movement_start	n/a	left_hand	n/a
692.260	n/a	movement_start	n/a	left_hand	n/a
708.050	n/a	movement_start	n/a	left_hand	n/a
719.440	n/a	movement_start	n/a	left_hand	n/a
758.166	n/a	movement_start	n/a	left_hand	n/a
769.410	n/a	movement_start	n/a	left_hand	n/a
780.850	n/a	movement_start	n/a	left_hand	n/a
790.490	n/a	movement_start	n/a	left_hand	n/a
800.484	n/a	movement_start	n/a	left_hand	n/a
811.776	n/a	movement_start	n/a	left_hand	n/a
822.820	n/a	movement_start	n/a	left_hand	n/a
833.364	n/a	movement_start	n/a	left_hand	n/a
847.156	n/a	movement_start	n/a	left_hand	n/a
858.798	n/a	movement_start	n/a	left_hand	n/a
869.144	n/a	movement_start	n/a	left_hand	n/a
882.082	n/a	movement_start	n/a	left_hand	n/a
891.174	n/a	movement_start	n/a	left_hand	n/a
901.170	n/a	movement_start	n/a	left_hand	n/a
913.512	n/a	movement_start	n/a	left_hand	n/a
925.702	n/a	movement_start	n/a	left_hand	n/a
