onset	duration	trial_type	stim_file	response_type	response_time
66.466	n/a	movement_start	n/a	right_hand	n/a
74.962	n/a	movement_start	n/a	right_hand	n/a
83.256	n/a	movement_start	n/a	right_hand	n/a
94.500	n/a	movement_start	n/a	right_hand	n/a
105.592	n/a	movement_start	n/a	right_hand	n/a
118.084	n/a	movement_start	n/a	right_hand	n/a
126.080	n/a	movement_start	n/a	right_hand	n/a
134.676	n/a	movement_start	n/a	right_hand	n/a
143.872	n/a	movement_start	n/a	right_hand	n/a
154.964	n/a	movement_start	n/a	right_hand	n/a
164.862	n/a	movement_start	n/a	right_hand	n/a
175.058	n/a	movement_start	n/a	right_hand	n/a
185.298	n/a	movement_start	n/a	right_hand	n/a
194.294	n/a	movement_start	n/a	right_hand	n/a
204.588	n/a	movement_start	n/a	right_hand	n/a
215.930	n/a	movement_start	n/a	right_hand	n/a
227.023	n/a	movement_start	n/a	right_hand	n/a
240.416	n/a	movement_start	n/a	right_hand	n/a
251.660	n/a	movement_start	n/a	right_hand	n/a
260.602	n/a	movement_start	n/a	right_hand	n/a
268.898	n/a	movement_start	n/a	right_hand	n/a
278.792	n/a	movement_start	n/a	right_hand	n/a
289.586	n/a	movement_start	n/a	right_hand	n/a
302.378	n/a	movement_start	n/a	right_hand	n/a
315.372	n/a	movement_start	n/a	right_hand	n/a
326.766	n/a	movement_start	n/a	right_hand	n/a
336.462	n/a	movement_start	n/a	right_hand	n/a
346.956	n/a	movement_start	n/a	right_hand	n/a
358.446	n/a	movement_start	n/a	right_hand	n/a
369.738	n/a	movement_start	n/a	right_hand	n/a
384.678	n/a	movement_start	n/a	right_hand	n/a
395.322	n/a	movement_start	n/a	right_hand	n/a
404.414	n/a	movement_start	n/a	right_hand	n/a
414.908	n/a	movement_start	n/a	right_hand	n/a
427.648	n/a	movement_start	n/a	right_hand	n/a
436.294	n/a	movement_start	n/a	right_hand	n/a
445.390	n/a	movement_start	n/a	right_hand	n/a
454.482	n/a	movement_start	n/a	right_hand	n/a
464.626	n/a	movement_start	n/a	right_hand	n/a
480.066	n/a	movement_start	n/a	right_hand	n/a
