onset	duration	trial_type	stim_file	response_type	response_time
32.266	n/a	movement_start	n/a	right_button	0.170
45.856	n/a	movement_start	n/a	left_button	0.324
60.946	n/a	movement_start	n/a	right_button	0.168
69.288	n/a	movement_start	n/a	right_button	0.270
80.532	n/a	movement_start	n/a	right_button	0.218
85.078	n/a	movement_start	n/a	left_button	0.370
90.176	n/a	movement_start	n/a	right_button	0.118
94.074	n/a	movement_start	n/a	right_button	0.168
98.920	n/a	movement_start	n/a	right_button	0.170
103.270	n/a	movement_start	n/a	right_button	0.268
110.766	n/a	movement_start	n/a	left_button	0.366
139.600	n/a	movement_start	n/a	left_button	0.366
159.186	n/a	movement_start	n/a	right_button	0.220
183.174	n/a	movement_start	n/a	left_button	0.316
198.114	n/a	movement_start	n/a	right_button	0.168
206.960	n/a	movement_start	n/a	right_button	0.166
213.104	n/a	movement_start	n/a	left_button	1.018
230.692	n/a	movement_start	n/a	left_button	0.320
242.236	n/a	movement_start	n/a	left_button	0.466
262.926	n/a	movement_start	n/a	right_button	1.316
284.662	n/a	movement_start	n/a	right_button	1.418
306.748	n/a	movement_start	n/a	right_button	0.120
322.040	n/a	movement_start	n/a	right_button	1.218
332.636	n/a	movement_start	n/a	left_button	0.490
362.622	n/a	movement_start	n/a	right_button	1.316
371.068	n/a	movement_start	n/a	right_button	0.268
385.760	n/a	movement_start	n/a	left_button	0.216
392.206	n/a	movement_start	n/a	left_button	0.468
409.096	n/a	movement_start	n/a	left_button	0.820
434.834	n/a	movement_start	n/a	left_button	0.366
461.068	n/a	movement_start	n/a	left_button	1.364
471.208	n/a	movement_start	n/a	left_button	0.270
487.398	n/a	movement_start	n/a	right_button	0.170
491.894	n/a	movement_start	n/a	left_button	0.418
516.228	n/a	movement_start	n/a	left_button	0.468
535.364	n/a	movement_start	n/a	right_button	0.118
551.154	n/a	movement_start	n/a	left_button	0.916
564.744	n/a	movement_start	n/a	right_button	0.766
581.032	n/a	movement_start	n/a	right_button	0.316
588.676	n/a	movement_start	n/a	left_button	0.414
640.840	n/a	movement_start	n/a	left_button	0.418
680.812	n/a	movement_start	n/a	left_button	0.318
709.194	n/a	movement_start	n/a	left_button	1.416
716.838	n/a	movement_start	n/a	right_button	0.768
730.982	n/a	movement_start	n/a	left_button	0.220
742.776	n/a	movement_start	n/a	left_button	0.316
760.468	n/a	movement_start	n/a	left_button	0.316
770.160	n/a	movement_start	n/a	right_button	0.618
776.256	n/a	movement_start	n/a	left_button	0.318
800.592	n/a	movement_start	n/a	left_button	1.266
815.684	n/a	movement_start	n/a	left_button	0.366
830.626	n/a	movement_start	n/a	left_button	0.362
846.366	n/a	movement_start	n/a	right_button	0.266
873.948	n/a	movement_start	n/a	right_button	0.764
