onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
31.934000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.080000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.228000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.376000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.526000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.672000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.820000	0.000200	ssep_stim	Left	2.500	n/a	n/a
32.968000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.116000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.264000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.412000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.560000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.708000	0.000200	ssep_stim	Left	2.500	n/a	n/a
33.856000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.004000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.150000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.300000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.448000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.596000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.742000	0.000200	ssep_stim	Left	2.500	n/a	n/a
34.890000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.038000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.184000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.332000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.482000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.630000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.776000	0.000200	ssep_stim	Left	2.500	n/a	n/a
35.924000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.074000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.220000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.368000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.516000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.666000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.812000	0.000200	ssep_stim	Left	2.500	n/a	n/a
36.960000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.108000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.256000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.404000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.552000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.698000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.848000	0.000200	ssep_stim	Left	2.500	n/a	n/a
37.996000	0.000200	ssep_stim	Left	2.500	n/a	n/a
38.144000	0.000200	ssep_stim	Left	2.500	n/a	n/a
