onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
6.193000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.330000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.478000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.620000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.765000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.908000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.051000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.195000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.337000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.469000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.615000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.746000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.884000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.012000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.153000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.292000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.432000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.572000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.708000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.850000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.988000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.130000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.272000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.410000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.554000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.689000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.821000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.942000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.087000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.224000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.362000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.494000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.634000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.767000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.898000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.022000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.167000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.267000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.405000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.538000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.670000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.794000	0.000200	ssep_stim	Right	3.000	n/a	n/a
11.929000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.062000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.200000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.323000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.452000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.593000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.733000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.867000	0.000200	ssep_stim	Right	3.000	n/a	n/a
12.999000	0.000200	ssep_stim	Right	3.000	n/a	n/a
13.141000	0.000200	ssep_stim	Right	3.000	n/a	n/a
13.283000	0.000200	ssep_stim	Right	3.000	n/a	n/a
13.424000	0.000200	ssep_stim	Right	3.000	n/a	n/a
13.572000	0.000200	ssep_stim	Right	3.000	n/a	n/a
13.717000	0.000200	ssep_stim	Right	3.000	n/a	n/a
13.858000	0.000200	ssep_stim	Right	3.000	n/a	n/a
13.998000	0.000200	ssep_stim	Right	3.000	n/a	n/a
14.143000	0.000200	ssep_stim	Right	3.000	n/a	n/a
14.285000	0.000200	ssep_stim	Right	3.000	n/a	n/a
14.416000	0.000200	ssep_stim	Right	3.000	n/a	n/a
14.558000	0.000200	ssep_stim	Right	3.000	n/a	n/a
14.696000	0.000200	ssep_stim	Right	3.000	n/a	n/a
14.836000	0.000200	ssep_stim	Right	3.000	n/a	n/a
14.979000	0.000200	ssep_stim	Right	3.000	n/a	n/a
15.110000	0.000200	ssep_stim	Right	3.000	n/a	n/a
15.238000	0.000200	ssep_stim	Right	3.000	n/a	n/a
15.381000	0.000200	ssep_stim	Right	3.000	n/a	n/a
15.520000	0.000200	ssep_stim	Right	3.000	n/a	n/a
15.665000	0.000200	ssep_stim	Right	3.000	n/a	n/a
15.811000	0.000200	ssep_stim	Right	3.000	n/a	n/a
15.950000	0.000200	ssep_stim	Right	3.000	n/a	n/a
16.086000	0.000200	ssep_stim	Right	3.000	n/a	n/a
16.227000	0.000200	ssep_stim	Right	3.000	n/a	n/a
16.369000	0.000200	ssep_stim	Right	3.000	n/a	n/a
16.511000	0.000200	ssep_stim	Right	3.000	n/a	n/a
16.658000	0.000200	ssep_stim	Right	3.000	n/a	n/a
16.800000	0.000200	ssep_stim	Right	3.000	n/a	n/a
16.934000	0.000200	ssep_stim	Right	3.000	n/a	n/a
17.072000	0.000200	ssep_stim	Right	3.000	n/a	n/a
17.207000	0.000200	ssep_stim	Right	3.000	n/a	n/a
17.349000	0.000200	ssep_stim	Right	3.000	n/a	n/a
17.490000	0.000200	ssep_stim	Right	3.000	n/a	n/a
17.624000	0.000200	ssep_stim	Right	3.000	n/a	n/a
17.767000	0.000200	ssep_stim	Right	3.000	n/a	n/a
17.906000	0.000200	ssep_stim	Right	3.000	n/a	n/a
18.048000	0.000200	ssep_stim	Right	3.000	n/a	n/a
18.192000	0.000200	ssep_stim	Right	3.000	n/a	n/a
18.327000	0.000200	ssep_stim	Right	3.000	n/a	n/a
