onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
2.859000	0.000200	ssep_stim	Right	3.000	n/a	n/a
3.005000	0.000200	ssep_stim	Right	3.000	n/a	n/a
3.145000	0.000200	ssep_stim	Right	3.000	n/a	n/a
3.287000	0.000200	ssep_stim	Right	3.000	n/a	n/a
3.433000	0.000200	ssep_stim	Right	3.000	n/a	n/a
3.578000	0.000200	ssep_stim	Right	3.000	n/a	n/a
3.723000	0.000200	ssep_stim	Right	3.000	n/a	n/a
3.871000	0.000200	ssep_stim	Right	3.000	n/a	n/a
4.006000	0.000200	ssep_stim	Right	3.000	n/a	n/a
4.152000	0.000200	ssep_stim	Right	3.000	n/a	n/a
4.298000	0.000200	ssep_stim	Right	3.000	n/a	n/a
4.444000	0.000200	ssep_stim	Right	3.000	n/a	n/a
4.591000	0.000200	ssep_stim	Right	3.000	n/a	n/a
4.737000	0.000200	ssep_stim	Right	3.000	n/a	n/a
4.877000	0.000200	ssep_stim	Right	3.000	n/a	n/a
5.015000	0.000200	ssep_stim	Right	3.000	n/a	n/a
5.153000	0.000200	ssep_stim	Right	3.000	n/a	n/a
5.297000	0.000200	ssep_stim	Right	3.000	n/a	n/a
5.437000	0.000200	ssep_stim	Right	3.000	n/a	n/a
5.577000	0.000200	ssep_stim	Right	3.000	n/a	n/a
5.714000	0.000200	ssep_stim	Right	3.000	n/a	n/a
5.856000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.000000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.132000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.277000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.419000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.564000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.703000	0.000200	ssep_stim	Right	3.000	n/a	n/a
6.984000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.128000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.264000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.410000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.548000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.693000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.835000	0.000200	ssep_stim	Right	3.000	n/a	n/a
7.974000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.099000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.239000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.381000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.523000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.668000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.799000	0.000200	ssep_stim	Right	3.000	n/a	n/a
8.937000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.078000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.225000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.371000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.520000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.653000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.802000	0.000200	ssep_stim	Right	3.000	n/a	n/a
9.942000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.084000	0.000200	ssep_stim	Right	3.000	n/a	n/a
10.232000	0.000200	ssep_stim	Right	3.000	n/a	n/a
