onset	duration	trial_type	stim_file	response_type	response_time
36.078	n/a	movement_start	n/a	left_button	n/a
43.250	n/a	movement_start	n/a	right_button	n/a
53.682	n/a	movement_start	n/a	left_button	n/a
61.860	n/a	movement_start	n/a	right_button	n/a
77.004	n/a	movement_start	n/a	left_button	n/a
85.934	n/a	movement_start	n/a	right_button	n/a
96.114	n/a	movement_start	n/a	left_button	n/a
105.244	n/a	movement_start	n/a	left_button	n/a
116.174	n/a	movement_start	n/a	left_button	n/a
124.050	n/a	movement_start	n/a	right_button	n/a
145.564	n/a	movement_start	n/a	right_button	n/a
159.158	n/a	movement_start	n/a	left_button	n/a
181.978	n/a	movement_start	n/a	right_button	n/a
191.056	n/a	movement_start	n/a	left_button	n/a
203.394	n/a	movement_start	n/a	right_button	n/a
226.516	n/a	movement_start	n/a	left_button	n/a
235.242	n/a	movement_start	n/a	left_button	n/a
244.472	n/a	movement_start	n/a	right_button	n/a
261.276	n/a	movement_start	n/a	right_button	n/a
270.404	n/a	movement_start	n/a	left_button	n/a
286.152	n/a	movement_start	n/a	right_button	n/a
295.282	n/a	movement_start	n/a	left_button	n/a
304.660	n/a	movement_start	n/a	right_button	n/a
315.796	n/a	movement_start	n/a	left_button	n/a
332.098	n/a	movement_start	n/a	left_button	n/a
345.642	n/a	movement_start	n/a	left_button	n/a
355.222	n/a	movement_start	n/a	left_button	n/a
365.904	n/a	movement_start	n/a	right_button	n/a
377.492	n/a	movement_start	n/a	left_button	n/a
387.224	n/a	movement_start	n/a	left_button	n/a
403.126	n/a	movement_start	n/a	right_button	n/a
412.156	n/a	movement_start	n/a	left_button	n/a
428.158	n/a	movement_start	n/a	right_button	n/a
436.784	n/a	movement_start	n/a	left_button	n/a
448.724	n/a	movement_start	n/a	right_button	n/a
461.662	n/a	movement_start	n/a	left_button	n/a
478.566	n/a	movement_start	n/a	right_button	n/a
492.864	n/a	movement_start	n/a	left_button	n/a
518.242	n/a	movement_start	n/a	right_button	n/a
530.532	n/a	movement_start	n/a	left_button	n/a
542.220	n/a	movement_start	n/a	right_button	n/a
558.174	n/a	movement_start	n/a	left_button	n/a
572.518	n/a	movement_start	n/a	right_button	n/a
583.052	n/a	movement_start	n/a	left_button	n/a
593.938	n/a	movement_start	n/a	right_button	n/a
604.368	n/a	movement_start	n/a	left_button	n/a
615.454	n/a	movement_start	n/a	left_button	n/a
625.036	n/a	movement_start	n/a	left_button	n/a
641.238	n/a	movement_start	n/a	right_button	n/a
647.858	n/a	movement_start	n/a	left_button	n/a
656.886	n/a	movement_start	n/a	right_button	n/a
664.712	n/a	movement_start	n/a	left_button	n/a
670.780	n/a	movement_start	n/a	right_button	n/a
699.220	n/a	movement_start	n/a	right_button	n/a
709.604	n/a	movement_start	n/a	left_button	n/a
741.656	n/a	movement_start	n/a	right_button	n/a
776.316	n/a	movement_start	n/a	right_button	n/a
787.700	n/a	movement_start	n/a	left_button	n/a
796.828	n/a	movement_start	n/a	left_button	n/a
806.208	n/a	movement_start	n/a	right_button	n/a
816.192	n/a	movement_start	n/a	left_button	n/a
844.986	n/a	movement_start	n/a	left_button	n/a
865.250	n/a	movement_start	n/a	right_button	n/a
880.096	n/a	movement_start	n/a	left_button	n/a
940.088	n/a	movement_start	n/a	right_button	n/a
947.964	n/a	movement_start	n/a	right_button	n/a
962.562	n/a	movement_start	n/a	left_button	n/a
969.936	n/a	movement_start	n/a	left_button	n/a
982.226	n/a	movement_start	n/a	right_button	n/a
998.982	n/a	movement_start	n/a	right_button	n/a
1007.206	n/a	movement_start	n/a	left_button	n/a
1017.638	n/a	movement_start	n/a	right_button	n/a
1028.424	n/a	movement_start	n/a	right_button	n/a
1059.324	n/a	movement_start	n/a	left_button	n/a
1071.112	n/a	movement_start	n/a	right_button	n/a
1080.340	n/a	movement_start	n/a	left_button	n/a
1092.878	n/a	movement_start	n/a	right_button	n/a
1102.864	n/a	movement_start	n/a	left_button	n/a
1115.956	n/a	movement_start	n/a	right_button	n/a
1131.654	n/a	movement_start	n/a	right_button	n/a
1156.380	n/a	movement_start	n/a	left_button	n/a
1198.516	n/a	movement_start	n/a	right_button	n/a
1226.202	n/a	movement_start	n/a	left_button	n/a
1238.040	n/a	movement_start	n/a	right_button	n/a
1245.514	n/a	movement_start	n/a	left_button	n/a
1282.474	n/a	movement_start	n/a	left_button	n/a
1292.760	n/a	movement_start	n/a	left_button	n/a
1304.394	n/a	movement_start	n/a	left_button	n/a
1321.848	n/a	movement_start	n/a	left_button	n/a
1333.484	n/a	movement_start	n/a	right_button	n/a
1354.396	n/a	movement_start	n/a	right_button	n/a
