onset	duration	trial_type	stim_file	response_type	response_time
58.438	n/a	movement_start	n/a	left_hand	n/a
72.026	n/a	movement_start	n/a	left_hand	n/a
80.802	n/a	movement_start	n/a	left_hand	n/a
98.852	n/a	movement_start	n/a	left_hand	n/a
111.188	n/a	movement_start	n/a	left_hand	n/a
121.170	n/a	movement_start	n/a	left_hand	n/a
137.016	n/a	movement_start	n/a	left_hand	n/a
151.358	n/a	movement_start	n/a	left_hand	n/a
168.108	n/a	movement_start	n/a	left_hand	n/a
183.100	n/a	movement_start	n/a	left_hand	n/a
197.696	n/a	movement_start	n/a	left_hand	n/a
209.882	n/a	movement_start	n/a	left_hand	n/a
228.340	n/a	movement_start	n/a	left_hand	n/a
245.392	n/a	movement_start	n/a	left_hand	n/a
257.882	n/a	movement_start	n/a	left_hand	n/a
272.520	n/a	movement_start	n/a	left_hand	n/a
288.318	n/a	movement_start	n/a	left_hand	n/a
303.214	n/a	movement_start	n/a	left_hand	n/a
315.702	n/a	movement_start	n/a	left_hand	n/a
330.798	n/a	movement_start	n/a	left_hand	n/a
345.892	n/a	movement_start	n/a	left_hand	n/a
363.192	n/a	movement_start	n/a	left_hand	n/a
374.128	n/a	movement_start	n/a	left_hand	n/a
388.772	n/a	movement_start	n/a	left_hand	n/a
404.122	n/a	movement_start	n/a	left_hand	n/a
413.902	n/a	movement_start	n/a	left_hand	n/a
426.388	n/a	movement_start	n/a	left_hand	n/a
443.590	n/a	movement_start	n/a	left_hand	n/a
457.282	n/a	movement_start	n/a	left_hand	n/a
469.218	n/a	movement_start	n/a	left_hand	n/a
484.162	n/a	movement_start	n/a	left_hand	n/a
497.704	n/a	movement_start	n/a	left_hand	n/a
521.978	n/a	movement_start	n/a	left_hand	n/a
531.908	n/a	movement_start	n/a	left_hand	n/a
548.710	n/a	movement_start	n/a	left_hand	n/a
562.000	n/a	movement_start	n/a	left_hand	n/a
574.540	n/a	movement_start	n/a	left_hand	n/a
588.688	n/a	movement_start	n/a	left_hand	n/a
600.024	n/a	movement_start	n/a	left_hand	n/a
614.822	n/a	movement_start	n/a	left_hand	n/a
628.814	n/a	movement_start	n/a	left_hand	n/a
647.222	n/a	movement_start	n/a	left_hand	n/a
660.766	n/a	movement_start	n/a	left_hand	n/a
675.766	n/a	movement_start	n/a	left_hand	n/a
699.992	n/a	movement_start	n/a	left_hand	n/a
719.804	n/a	movement_start	n/a	left_hand	n/a
736.708	n/a	movement_start	n/a	left_hand	n/a
751.104	n/a	movement_start	n/a	left_hand	n/a
765.048	n/a	movement_start	n/a	left_hand	n/a
776.738	n/a	movement_start	n/a	left_hand	n/a
791.734	n/a	movement_start	n/a	left_hand	n/a
804.072	n/a	movement_start	n/a	left_hand	n/a
818.618	n/a	movement_start	n/a	left_hand	n/a
835.368	n/a	movement_start	n/a	left_hand	n/a
853.374	n/a	movement_start	n/a	left_hand	n/a
866.418	n/a	movement_start	n/a	left_hand	n/a
879.810	n/a	movement_start	n/a	left_hand	n/a
898.066	n/a	movement_start	n/a	left_hand	n/a
910.254	n/a	movement_start	n/a	left_hand	n/a
923.744	n/a	movement_start	n/a	left_hand	n/a
