onset	duration	trial_type	stim_file	response_type	response_time
36.014	n/a	movement_start	n/a	right_button	0.374
71.236	n/a	movement_start	n/a	right_button	0.626
90.772	n/a	movement_start	n/a	right_button	0.276
112.956	n/a	movement_start	n/a	left_button	0.274
131.192	n/a	movement_start	n/a	left_button	0.524
149.078	n/a	movement_start	n/a	left_button	0.326
155.274	n/a	movement_start	n/a	right_button	0.274
205.540	n/a	movement_start	n/a	left_button	0.626
222.828	n/a	movement_start	n/a	right_button	0.276
245.566	n/a	movement_start	n/a	left_button	0.724
264.704	n/a	movement_start	n/a	left_button	1.170
281.540	n/a	movement_start	n/a	right_button	0.226
297.730	n/a	movement_start	n/a	right_button	0.176
320.262	n/a	movement_start	n/a	left_button	0.576
342.098	n/a	movement_start	n/a	right_button	0.374
355.388	n/a	movement_start	n/a	right_button	0.226
397.108	n/a	movement_start	n/a	right_button	0.278
416.750	n/a	movement_start	n/a	left_button	1.474
435.986	n/a	movement_start	n/a	right_button	0.176
465.664	n/a	movement_start	n/a	left_button	0.476
472.108	n/a	movement_start	n/a	right_button	0.678
493.544	n/a	movement_start	n/a	right_button	0.226
502.188	n/a	movement_start	n/a	right_button	0.226
524.772	n/a	movement_start	n/a	left_button	0.478
550.604	n/a	movement_start	n/a	left_button	1.074
561.398	n/a	movement_start	n/a	right_button	0.374
580.436	n/a	movement_start	n/a	right_button	0.574
599.422	n/a	movement_start	n/a	right_button	0.326
612.362	n/a	movement_start	n/a	left_button	1.374
629.750	n/a	movement_start	n/a	right_button	0.226
661.328	n/a	movement_start	n/a	left_button	0.476
678.664	n/a	movement_start	n/a	left_button	0.576
782.152	n/a	movement_start	n/a	left_button	0.324
831.118	n/a	movement_start	n/a	left_button	1.128
839.164	n/a	movement_start	n/a	right_button	0.324
855.202	n/a	movement_start	n/a	right_button	0.226
862.200	n/a	movement_start	n/a	right_button	0.226
881.436	n/a	movement_start	n/a	left_button	0.428
900.374	n/a	movement_start	n/a	left_button	0.924
959.480	n/a	movement_start	n/a	left_button	0.624
1024.588	n/a	movement_start	n/a	right_button	0.276
1032.182	n/a	movement_start	n/a	right_button	0.178
1038.878	n/a	movement_start	n/a	right_button	0.178
1061.866	n/a	movement_start	n/a	left_button	0.626
1071.210	n/a	movement_start	n/a	right_button	0.226
1091.448	n/a	movement_start	n/a	right_button	0.478
1112.982	n/a	movement_start	n/a	left_button	0.376
1127.726	n/a	movement_start	n/a	right_button	0.224
1161.606	n/a	movement_start	n/a	right_button	0.276
1202.030	n/a	movement_start	n/a	right_button	0.228
1223.866	n/a	movement_start	n/a	right_button	0.278
1247.700	n/a	movement_start	n/a	left_button	0.828
1264.938	n/a	movement_start	n/a	right_button	0.278
1279.830	n/a	movement_start	n/a	left_button	0.574
1297.264	n/a	movement_start	n/a	right_button	0.280
1304.462	n/a	movement_start	n/a	right_button	0.176
1338.190	n/a	movement_start	n/a	left_button	0.978
1354.282	n/a	movement_start	n/a	left_button	0.476
1375.518	n/a	movement_start	n/a	right_button	0.228
1401.252	n/a	movement_start	n/a	left_button	0.278
1425.334	n/a	movement_start	n/a	left_button	0.528
1460.862	n/a	movement_start	n/a	right_button	0.176
1474.004	n/a	movement_start	n/a	right_button	0.328
1493.094	n/a	movement_start	n/a	left_button	0.824
1519.028	n/a	movement_start	n/a	left_button	0.676
1558.704	n/a	movement_start	n/a	right_button	0.178
1575.894	n/a	movement_start	n/a	right_button	0.178
1594.382	n/a	movement_start	n/a	left_button	0.278
1622.316	n/a	movement_start	n/a	right_button	0.226
1646.052	n/a	movement_start	n/a	right_button	0.178
1661.792	n/a	movement_start	n/a	left_button	1.478
1670.636	n/a	movement_start	n/a	left_button	0.526
1714.412	n/a	movement_start	n/a	right_button	0.178
1737.852	n/a	movement_start	n/a	left_button	0.578
1745.098	n/a	movement_start	n/a	right_button	0.228
1777.032	n/a	movement_start	n/a	left_button	0.224
1792.822	n/a	movement_start	n/a	right_button	0.226
1829.350	n/a	movement_start	n/a	left_button	0.478
1872.572	n/a	movement_start	n/a	left_button	0.828
1958.722	n/a	movement_start	n/a	left_button	0.627
1968.168	n/a	movement_start	n/a	right_button	0.274
1992.900	n/a	movement_start	n/a	left_button	0.876
