onset	duration	trial_type	stim_file	response_type	response_time
48.478	n/a	movement_start	n/a	left_hand	n/a
57.420	n/a	movement_start	n/a	left_hand	n/a
73.610	n/a	movement_start	n/a	left_hand	n/a
83.006	n/a	movement_start	n/a	left_hand	n/a
94.598	n/a	movement_start	n/a	left_hand	n/a
104.694	n/a	movement_start	n/a	left_hand	n/a
112.388	n/a	movement_start	n/a	left_hand	n/a
125.780	n/a	movement_start	n/a	left_hand	n/a
136.174	n/a	movement_start	n/a	left_hand	n/a
145.316	n/a	movement_start	n/a	left_hand	n/a
155.010	n/a	movement_start	n/a	left_hand	n/a
164.952	n/a	movement_start	n/a	left_hand	n/a
176.348	n/a	movement_start	n/a	left_hand	n/a
188.192	n/a	movement_start	n/a	left_hand	n/a
200.436	n/a	movement_start	n/a	left_hand	n/a
210.180	n/a	movement_start	n/a	left_hand	n/a
224.072	n/a	movement_start	n/a	left_hand	n/a
236.066	n/a	movement_start	n/a	left_hand	n/a
250.258	n/a	movement_start	n/a	left_hand	n/a
263.150	n/a	movement_start	n/a	left_hand	n/a
273.644	n/a	movement_start	n/a	left_hand	n/a
286.486	n/a	movement_start	n/a	left_hand	n/a
303.624	n/a	movement_start	n/a	left_hand	n/a
315.416	n/a	movement_start	n/a	left_hand	n/a
331.704	n/a	movement_start	n/a	left_hand	n/a
345.048	n/a	movement_start	n/a	left_hand	n/a
358.092	n/a	movement_start	n/a	left_hand	n/a
373.082	n/a	movement_start	n/a	left_hand	n/a
388.776	n/a	movement_start	n/a	left_hand	n/a
