onset	duration	trial_type	stim_file	response_type	response_time
31.682	1	stimulus_on	MiDoSo.wav	n/a	n/a
41.726	1	stimulus_on	DoSoMi.wav	n/a	n/a
51.804	1	stimulus_on	DoMiSo.wav	n/a	n/a
61.886	1	stimulus_on	SoMiDo.wav	n/a	n/a
71.980	1	stimulus_on	DoSoMi.wav	n/a	n/a
82.076	1	stimulus_on	DoMiSo.wav	n/a	n/a
92.140	1	stimulus_on	SoMiDo.wav	n/a	n/a
102.220	1	stimulus_on	MiDoSo.wav	n/a	n/a
112.300	1	stimulus_on	DoSoMi.wav	n/a	n/a
122.394	1	stimulus_on	DoMiSo.wav	n/a	n/a
132.506	1	stimulus_on	DoMiSo.wav	n/a	n/a
142.602	1	stimulus_on	SoMiDo.wav	n/a	n/a
152.668	1	stimulus_on	MiDoSo.wav	n/a	n/a
162.746	1	stimulus_on	MiDoSo.wav	n/a	n/a
172.846	1	stimulus_on	MiDoSo.wav	n/a	n/a
182.906	1	stimulus_on	DoSoMi.wav	n/a	n/a
192.988	1	stimulus_on	MiDoSo.wav	n/a	n/a
203.068	1	stimulus_on	MiDoSo.wav	n/a	n/a
213.148	1	stimulus_on	DoSoMi.wav	n/a	n/a
223.262	1	stimulus_on	DoSoMi.wav	n/a	n/a
233.342	1	stimulus_on	DoMiSo.wav	n/a	n/a
243.422	1	stimulus_on	SoMiDo.wav	n/a	n/a
253.538	1	stimulus_on	DoSoMi.wav	n/a	n/a
263.600	1	stimulus_on	DoMiSo.wav	n/a	n/a
273.700	1	stimulus_on	SoMiDo.wav	n/a	n/a
283.798	1	stimulus_on	DoSoMi.wav	n/a	n/a
293.896	1	stimulus_on	DoSoMi.wav	n/a	n/a
303.992	1	stimulus_on	DoMiSo.wav	n/a	n/a
314.090	1	stimulus_on	SoMiDo.wav	n/a	n/a
324.188	1	stimulus_on	MiDoSo.wav	n/a	n/a
334.252	1	stimulus_on	SoMiDo.wav	n/a	n/a
344.332	1	stimulus_on	MiDoSo.wav	n/a	n/a
354.414	1	stimulus_on	DoSoMi.wav	n/a	n/a
364.530	1	stimulus_on	DoMiSo.wav	n/a	n/a
374.628	1	stimulus_on	DoMiSo.wav	n/a	n/a
384.742	1	stimulus_on	SoMiDo.wav	n/a	n/a
394.824	1	stimulus_on	MiDoSo.wav	n/a	n/a
404.940	1	stimulus_on	SoMiDo.wav	n/a	n/a
415.002	1	stimulus_on	DoMiSo.wav	n/a	n/a
425.066	1	stimulus_on	SoMiDo.wav	n/a	n/a
