onset	duration	trial_type	stim_file	response_type	response_time
50.818	n/a	movement_start	n/a	left_button	0.338
80.598	n/a	movement_start	n/a	right_button	0.290
107.780	n/a	movement_start	n/a	right_button	0.190
131.064	n/a	movement_start	n/a	right_button	0.342
181.376	n/a	movement_start	n/a	left_button	1.240
190.468	n/a	movement_start	n/a	right_button	0.440
217.144	n/a	movement_start	n/a	right_button	0.288
237.678	n/a	movement_start	n/a	left_button	0.238
257.812	n/a	movement_start	n/a	left_button	0.538
265.158	n/a	movement_start	n/a	right_button	0.288
284.692	n/a	movement_start	n/a	right_button	0.242
294.786	n/a	movement_start	n/a	left_button	0.390
314.474	n/a	movement_start	n/a	right_button	0.240
