onset	duration	trial_type	stim_file	response_type	response_time
54.498	n/a	movement_start	n/a	right_hand	n/a
61.296	n/a	movement_start	n/a	right_hand	n/a
68.488	n/a	movement_start	n/a	right_hand	n/a
74.836	n/a	movement_start	n/a	right_hand	n/a
89.874	n/a	movement_start	n/a	right_hand	n/a
97.268	n/a	movement_start	n/a	right_hand	n/a
119.504	n/a	movement_start	n/a	right_hand	n/a
127.152	n/a	movement_start	n/a	right_hand	n/a
140.640	n/a	movement_start	n/a	right_hand	n/a
149.484	n/a	movement_start	n/a	right_hand	n/a
171.770	n/a	movement_start	n/a	right_hand	n/a
178.714	n/a	movement_start	n/a	right_hand	n/a
201.996	n/a	movement_start	n/a	right_hand	n/a
211.444	n/a	movement_start	n/a	right_hand	n/a
220.786	n/a	movement_start	n/a	right_hand	n/a
230.928	n/a	movement_start	n/a	right_hand	n/a
240.270	n/a	movement_start	n/a	right_hand	n/a
248.266	n/a	movement_start	n/a	right_hand	n/a
256.012	n/a	movement_start	n/a	right_hand	n/a
264.356	n/a	movement_start	n/a	right_hand	n/a
274.498	n/a	movement_start	n/a	right_hand	n/a
282.994	n/a	movement_start	n/a	right_hand	n/a
290.638	n/a	movement_start	n/a	right_hand	n/a
297.234	n/a	movement_start	n/a	right_hand	n/a
304.878	n/a	movement_start	n/a	right_hand	n/a
311.870	n/a	movement_start	n/a	right_hand	n/a
322.318	n/a	movement_start	n/a	right_hand	n/a
329.014	n/a	movement_start	n/a	right_hand	n/a
336.458	n/a	movement_start	n/a	right_hand	n/a
343.904	n/a	movement_start	n/a	right_hand	n/a
351.948	n/a	movement_start	n/a	right_hand	n/a
358.142	n/a	movement_start	n/a	right_hand	n/a
366.486	n/a	movement_start	n/a	right_hand	n/a
373.880	n/a	movement_start	n/a	right_hand	n/a
380.826	n/a	movement_start	n/a	right_hand	n/a
