onset	duration	trial_type	stim_file	response_type	response_time
11.038	n/a	movement_start	n/a	left_hand	n/a
19.612	n/a	movement_start	n/a	left_hand	n/a
29.088	n/a	movement_start	n/a	left_hand	n/a
41.678	n/a	movement_start	n/a	left_hand	n/a
52.558	n/a	movement_start	n/a	left_hand	n/a
67.504	n/a	movement_start	n/a	left_hand	n/a
87.814	n/a	movement_start	n/a	left_hand	n/a
101.808	n/a	movement_start	n/a	left_hand	n/a
118.558	n/a	movement_start	n/a	left_hand	n/a
142.432	n/a	movement_start	n/a	left_hand	n/a
163.198	n/a	movement_start	n/a	left_hand	n/a
173.480	n/a	movement_start	n/a	left_hand	n/a
188.176	n/a	movement_start	n/a	left_hand	n/a
201.822	n/a	movement_start	n/a	left_hand	n/a
215.616	n/a	movement_start	n/a	left_hand	n/a
228.558	n/a	movement_start	n/a	left_hand	n/a
238.338	n/a	movement_start	n/a	left_hand	n/a
272.696	n/a	movement_start	n/a	left_hand	n/a
287.846	n/a	movement_start	n/a	left_hand	n/a
301.638	n/a	movement_start	n/a	left_hand	n/a
318.794	n/a	movement_start	n/a	left_hand	n/a
331.734	n/a	movement_start	n/a	left_hand	n/a
344.224	n/a	movement_start	n/a	left_hand	n/a
355.410	n/a	movement_start	n/a	left_hand	n/a
372.014	n/a	movement_start	n/a	left_hand	n/a
388.216	n/a	movement_start	n/a	left_hand	n/a
401.706	n/a	movement_start	n/a	left_hand	n/a
438.372	n/a	movement_start	n/a	left_hand	n/a
449.108	n/a	movement_start	n/a	left_hand	n/a
463.152	n/a	movement_start	n/a	left_hand	n/a
484.366	n/a	movement_start	n/a	left_hand	n/a
501.422	n/a	movement_start	n/a	left_hand	n/a
511.806	n/a	movement_start	n/a	left_hand	n/a
525.444	n/a	movement_start	n/a	left_hand	n/a
547.412	n/a	movement_start	n/a	left_hand	n/a
559.098	n/a	movement_start	n/a	left_hand	n/a
580.872	n/a	movement_start	n/a	left_hand	n/a
591.502	n/a	movement_start	n/a	left_hand	n/a
602.088	n/a	movement_start	n/a	left_hand	n/a
619.642	n/a	movement_start	n/a	left_hand	n/a
632.132	n/a	movement_start	n/a	left_hand	n/a
649.836	n/a	movement_start	n/a	left_hand	n/a
660.272	n/a	movement_start	n/a	left_hand	n/a
673.566	n/a	movement_start	n/a	left_hand	n/a
683.846	n/a	movement_start	n/a	left_hand	n/a
699.246	n/a	movement_start	n/a	left_hand	n/a
715.146	n/a	movement_start	n/a	left_hand	n/a
728.234	n/a	movement_start	n/a	left_hand	n/a
741.328	n/a	movement_start	n/a	left_hand	n/a
770.068	n/a	movement_start	n/a	left_hand	n/a
779.448	n/a	movement_start	n/a	left_hand	n/a
809.994	n/a	movement_start	n/a	left_hand	n/a
832.566	n/a	movement_start	n/a	left_hand	n/a
842.698	n/a	movement_start	n/a	left_hand	n/a
855.088	n/a	movement_start	n/a	left_hand	n/a
871.390	n/a	movement_start	n/a	left_hand	n/a
892.406	n/a	movement_start	n/a	left_hand	n/a
932.883	n/a	movement_start	n/a	left_hand	n/a
939.654	n/a	movement_start	n/a	left_hand	n/a
950.186	n/a	movement_start	n/a	left_hand	n/a
