onset	duration	trial_type	stim_file	response_type	response_time
23.780	n/a	movement_start	n/a	right_hand	n/a
30.628	n/a	movement_start	n/a	right_hand	n/a
36.324	n/a	movement_start	n/a	right_hand	n/a
44.416	n/a	movement_start	n/a	right_hand	n/a
52.110	n/a	movement_start	n/a	right_hand	n/a
61.904	n/a	movement_start	n/a	right_hand	n/a
69.202	n/a	movement_start	n/a	right_hand	n/a
81.094	n/a	movement_start	n/a	right_hand	n/a
91.040	n/a	movement_start	n/a	right_hand	n/a
102.734	n/a	movement_start	n/a	right_hand	n/a
114.474	n/a	movement_start	n/a	right_hand	n/a
124.418	n/a	movement_start	n/a	right_hand	n/a
135.114	n/a	movement_start	n/a	right_hand	n/a
147.154	n/a	movement_start	n/a	right_hand	n/a
159.050	n/a	movement_start	n/a	right_hand	n/a
174.238	n/a	movement_start	n/a	right_hand	n/a
183.236	n/a	movement_start	n/a	right_hand	n/a
196.228	n/a	movement_start	n/a	right_hand	n/a
206.172	n/a	movement_start	n/a	right_hand	n/a
215.016	n/a	movement_start	n/a	right_hand	n/a
229.112	n/a	movement_start	n/a	right_hand	n/a
240.452	n/a	movement_start	n/a	right_hand	n/a
251.946	n/a	movement_start	n/a	right_hand	n/a
263.742	n/a	movement_start	n/a	right_hand	n/a
273.736	n/a	movement_start	n/a	right_hand	n/a
284.530	n/a	movement_start	n/a	right_hand	n/a
297.174	n/a	movement_start	n/a	right_hand	n/a
312.314	n/a	movement_start	n/a	right_hand	n/a
323.158	n/a	movement_start	n/a	right_hand	n/a
333.752	n/a	movement_start	n/a	right_hand	n/a
347.744	n/a	movement_start	n/a	right_hand	n/a
356.340	n/a	movement_start	n/a	right_hand	n/a
364.886	n/a	movement_start	n/a	right_hand	n/a
376.780	n/a	movement_start	n/a	right_hand	n/a
389.224	n/a	movement_start	n/a	right_hand	n/a
399.168	n/a	movement_start	n/a	right_hand	n/a
409.812	n/a	movement_start	n/a	right_hand	n/a
418.708	n/a	movement_start	n/a	right_hand	n/a
