onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
32.132000	0.000200	ssep_stim	Left	2.400	n/a	n/a
32.278000	0.000200	ssep_stim	Left	2.400	n/a	n/a
32.428000	0.000200	ssep_stim	Left	2.400	n/a	n/a
32.576000	0.000200	ssep_stim	Left	2.400	n/a	n/a
32.722000	0.000200	ssep_stim	Left	2.400	n/a	n/a
32.870000	0.000200	ssep_stim	Left	2.400	n/a	n/a
33.016000	0.000200	ssep_stim	Left	2.400	n/a	n/a
33.166000	0.000200	ssep_stim	Left	2.400	n/a	n/a
33.314000	0.000200	ssep_stim	Left	2.400	n/a	n/a
33.460000	0.000200	ssep_stim	Left	2.400	n/a	n/a
33.608000	0.000200	ssep_stim	Left	2.400	n/a	n/a
33.758000	0.000200	ssep_stim	Left	2.400	n/a	n/a
33.904000	0.000200	ssep_stim	Left	2.400	n/a	n/a
34.054000	0.000200	ssep_stim	Left	2.400	n/a	n/a
34.200000	0.000200	ssep_stim	Left	2.400	n/a	n/a
34.348000	0.000200	ssep_stim	Left	2.400	n/a	n/a
34.498000	0.000200	ssep_stim	Left	2.400	n/a	n/a
34.642000	0.000200	ssep_stim	Left	2.400	n/a	n/a
34.790000	0.000200	ssep_stim	Left	2.400	n/a	n/a
34.938000	0.000200	ssep_stim	Left	2.400	n/a	n/a
35.086000	0.000200	ssep_stim	Left	2.400	n/a	n/a
35.234000	0.000200	ssep_stim	Left	2.400	n/a	n/a
35.380000	0.000200	ssep_stim	Left	2.400	n/a	n/a
35.530000	0.000200	ssep_stim	Left	2.400	n/a	n/a
35.676000	0.000200	ssep_stim	Left	2.400	n/a	n/a
35.824000	0.000200	ssep_stim	Left	2.400	n/a	n/a
35.972000	0.000200	ssep_stim	Left	2.400	n/a	n/a
36.120000	0.000200	ssep_stim	Left	2.400	n/a	n/a
36.268000	0.000200	ssep_stim	Left	2.400	n/a	n/a
36.414000	0.000200	ssep_stim	Left	2.400	n/a	n/a
36.562000	0.000200	ssep_stim	Left	2.400	n/a	n/a
36.710000	0.000200	ssep_stim	Left	2.400	n/a	n/a
36.858000	0.000200	ssep_stim	Left	2.400	n/a	n/a
37.006000	0.000200	ssep_stim	Left	2.400	n/a	n/a
37.154000	0.000200	ssep_stim	Left	2.400	n/a	n/a
37.300000	0.000200	ssep_stim	Left	2.400	n/a	n/a
37.450000	0.000200	ssep_stim	Left	2.400	n/a	n/a
37.598000	0.000200	ssep_stim	Left	2.400	n/a	n/a
37.744000	0.000200	ssep_stim	Left	2.400	n/a	n/a
37.892000	0.000200	ssep_stim	Left	2.400	n/a	n/a
38.042000	0.000200	ssep_stim	Left	2.400	n/a	n/a
38.188000	0.000200	ssep_stim	Left	2.400	n/a	n/a
38.336000	0.000200	ssep_stim	Left	2.400	n/a	n/a
38.482000	0.000200	ssep_stim	Left	2.400	n/a	n/a
38.630000	0.000200	ssep_stim	Left	2.400	n/a	n/a
38.780000	0.000200	ssep_stim	Left	2.400	n/a	n/a
38.926000	0.000200	ssep_stim	Left	2.400	n/a	n/a
39.074000	0.000200	ssep_stim	Left	2.400	n/a	n/a
39.222000	0.000200	ssep_stim	Left	2.400	n/a	n/a
39.368000	0.000200	ssep_stim	Left	2.400	n/a	n/a
39.516000	0.000200	ssep_stim	Left	2.400	n/a	n/a
39.665000	0.000200	ssep_stim	Left	2.400	n/a	n/a
39.810000	0.000200	ssep_stim	Left	2.400	n/a	n/a
39.960000	0.000200	ssep_stim	Left	2.400	n/a	n/a
40.104000	0.000200	ssep_stim	Left	2.400	n/a	n/a
40.252000	0.000200	ssep_stim	Left	2.400	n/a	n/a
40.404000	0.000200	ssep_stim	Left	2.400	n/a	n/a
40.548000	0.000200	ssep_stim	Left	2.400	n/a	n/a
40.696000	0.000200	ssep_stim	Left	2.400	n/a	n/a
40.844000	0.000200	ssep_stim	Left	2.400	n/a	n/a
40.994000	0.000200	ssep_stim	Left	2.400	n/a	n/a
41.140000	0.000200	ssep_stim	Left	2.400	n/a	n/a
41.288000	0.000200	ssep_stim	Left	2.400	n/a	n/a
41.436000	0.000200	ssep_stim	Left	2.400	n/a	n/a
41.586000	0.000200	ssep_stim	Left	2.400	n/a	n/a
41.732000	0.000200	ssep_stim	Left	2.400	n/a	n/a
41.880000	0.000200	ssep_stim	Left	2.400	n/a	n/a
42.028000	0.000200	ssep_stim	Left	2.400	n/a	n/a
42.176000	0.000200	ssep_stim	Left	2.400	n/a	n/a
42.324000	0.000200	ssep_stim	Left	2.400	n/a	n/a
42.470000	0.000200	ssep_stim	Left	2.400	n/a	n/a
42.618000	0.000200	ssep_stim	Left	2.400	n/a	n/a
42.766000	0.000200	ssep_stim	Left	2.400	n/a	n/a
42.914000	0.000200	ssep_stim	Left	2.400	n/a	n/a
43.062000	0.000200	ssep_stim	Left	2.400	n/a	n/a
43.210000	0.000200	ssep_stim	Left	2.400	n/a	n/a
43.356000	0.000200	ssep_stim	Left	2.400	n/a	n/a
43.504000	0.000200	ssep_stim	Left	2.400	n/a	n/a
43.652000	0.000200	ssep_stim	Left	2.400	n/a	n/a
43.798000	0.000200	ssep_stim	Left	2.400	n/a	n/a
43.946000	0.000200	ssep_stim	Left	2.400	n/a	n/a
44.094000	0.000200	ssep_stim	Left	2.400	n/a	n/a
44.242000	0.000200	ssep_stim	Left	2.400	n/a	n/a
44.390000	0.000200	ssep_stim	Left	2.400	n/a	n/a
44.538000	0.000200	ssep_stim	Left	2.400	n/a	n/a
44.686000	0.000200	ssep_stim	Left	2.400	n/a	n/a
44.834000	0.000200	ssep_stim	Left	2.400	n/a	n/a
44.980000	0.000200	ssep_stim	Left	2.400	n/a	n/a
45.130000	0.000200	ssep_stim	Left	2.400	n/a	n/a
45.276000	0.000200	ssep_stim	Left	2.400	n/a	n/a
45.424000	0.000200	ssep_stim	Left	2.400	n/a	n/a
45.572000	0.000200	ssep_stim	Left	2.400	n/a	n/a
45.718000	0.000200	ssep_stim	Left	2.400	n/a	n/a
45.870000	0.000200	ssep_stim	Left	2.400	n/a	n/a
46.018000	0.000200	ssep_stim	Left	2.400	n/a	n/a
46.164000	0.000200	ssep_stim	Left	2.400	n/a	n/a
46.312000	0.000200	ssep_stim	Left	2.400	n/a	n/a
46.460000	0.000200	ssep_stim	Left	2.400	n/a	n/a
46.608000	0.000200	ssep_stim	Left	2.400	n/a	n/a
46.756000	0.000200	ssep_stim	Left	2.400	n/a	n/a
46.900000	0.000200	ssep_stim	Left	2.400	n/a	n/a
47.048000	0.000200	ssep_stim	Left	2.400	n/a	n/a
47.196000	0.000200	ssep_stim	Left	2.400	n/a	n/a
47.344000	0.000200	ssep_stim	Left	2.400	n/a	n/a
47.492000	0.000200	ssep_stim	Left	2.400	n/a	n/a
47.640000	0.000200	ssep_stim	Left	2.400	n/a	n/a
47.786000	0.000200	ssep_stim	Left	2.400	n/a	n/a
47.934000	0.000200	ssep_stim	Left	2.400	n/a	n/a
48.084000	0.000200	ssep_stim	Left	2.400	n/a	n/a
48.230000	0.000200	ssep_stim	Left	2.400	n/a	n/a
48.378000	0.000200	ssep_stim	Left	2.400	n/a	n/a
48.526000	0.000200	ssep_stim	Left	2.400	n/a	n/a
48.672000	0.000200	ssep_stim	Left	2.400	n/a	n/a
48.822000	0.000200	ssep_stim	Left	2.400	n/a	n/a
48.968000	0.000200	ssep_stim	Left	2.400	n/a	n/a
49.116000	0.000200	ssep_stim	Left	2.400	n/a	n/a
49.264000	0.000200	ssep_stim	Left	2.400	n/a	n/a
49.412000	0.000200	ssep_stim	Left	2.400	n/a	n/a
49.560000	0.000200	ssep_stim	Left	2.400	n/a	n/a
49.708000	0.000200	ssep_stim	Left	2.400	n/a	n/a
49.854000	0.000200	ssep_stim	Left	2.400	n/a	n/a
50.004000	0.000200	ssep_stim	Left	2.400	n/a	n/a
50.150000	0.000200	ssep_stim	Left	2.400	n/a	n/a
50.298000	0.000200	ssep_stim	Left	2.400	n/a	n/a
50.446000	0.000200	ssep_stim	Left	2.400	n/a	n/a
50.594000	0.000200	ssep_stim	Left	2.400	n/a	n/a
50.742000	0.000200	ssep_stim	Left	2.400	n/a	n/a
50.890000	0.000200	ssep_stim	Left	2.400	n/a	n/a
51.038000	0.000200	ssep_stim	Left	2.400	n/a	n/a
51.186000	0.000200	ssep_stim	Left	2.400	n/a	n/a
51.334000	0.000200	ssep_stim	Left	2.400	n/a	n/a
51.480000	0.000200	ssep_stim	Left	2.400	n/a	n/a
51.630000	0.000200	ssep_stim	Left	2.400	n/a	n/a
51.774000	0.000200	ssep_stim	Left	2.400	n/a	n/a
51.922000	0.000200	ssep_stim	Left	2.400	n/a	n/a
52.070000	0.000200	ssep_stim	Left	2.400	n/a	n/a
52.216000	0.000200	ssep_stim	Left	2.400	n/a	n/a
52.366000	0.000200	ssep_stim	Left	2.400	n/a	n/a
52.514000	0.000200	ssep_stim	Left	2.400	n/a	n/a
52.660000	0.000200	ssep_stim	Left	2.400	n/a	n/a
52.810000	0.000200	ssep_stim	Left	2.400	n/a	n/a
52.960000	0.000200	ssep_stim	Left	2.400	n/a	n/a
53.104000	0.000200	ssep_stim	Left	2.400	n/a	n/a
53.252000	0.000200	ssep_stim	Left	2.400	n/a	n/a
53.400000	0.000200	ssep_stim	Left	2.400	n/a	n/a
53.550000	0.000200	ssep_stim	Left	2.400	n/a	n/a
53.698000	0.000200	ssep_stim	Left	2.400	n/a	n/a
53.844000	0.000200	ssep_stim	Left	2.400	n/a	n/a
