onset	duration	trial_type	stim_file	response_type	response_time
39.266	n/a	movement_start	n/a	left_hand	n/a
47.890	n/a	movement_start	n/a	left_hand	n/a
57.924	n/a	movement_start	n/a	left_hand	n/a
65.998	n/a	movement_start	n/a	left_hand	n/a
76.332	n/a	movement_start	n/a	left_hand	n/a
86.462	n/a	movement_start	n/a	left_hand	n/a
96.946	n/a	movement_start	n/a	left_hand	n/a
106.672	n/a	movement_start	n/a	left_hand	n/a
117.956	n/a	movement_start	n/a	left_hand	n/a
126.384	n/a	movement_start	n/a	left_hand	n/a
137.868	n/a	movement_start	n/a	left_hand	n/a
147.646	n/a	movement_start	n/a	left_hand	n/a
156.774	n/a	movement_start	n/a	left_hand	n/a
164.346	n/a	movement_start	n/a	left_hand	n/a
175.932	n/a	movement_start	n/a	left_hand	n/a
189.674	n/a	movement_start	n/a	left_hand	n/a
198.202	n/a	movement_start	n/a	left_hand	n/a
207.432	n/a	movement_start	n/a	left_hand	n/a
217.210	n/a	movement_start	n/a	left_hand	n/a
226.492	n/a	movement_start	n/a	left_hand	n/a
235.722	n/a	movement_start	n/a	left_hand	n/a
245.202	n/a	movement_start	n/a	left_hand	n/a
254.880	n/a	movement_start	n/a	left_hand	n/a
264.464	n/a	movement_start	n/a	left_hand	n/a
275.248	n/a	movement_start	n/a	left_hand	n/a
285.582	n/a	movement_start	n/a	left_hand	n/a
295.364	n/a	movement_start	n/a	left_hand	n/a
306.702	n/a	movement_start	n/a	left_hand	n/a
317.784	n/a	movement_start	n/a	left_hand	n/a
332.478	n/a	movement_start	n/a	left_hand	n/a
341.712	n/a	movement_start	n/a	left_hand	n/a
351.792	n/a	movement_start	n/a	left_hand	n/a
366.386	n/a	movement_start	n/a	left_hand	n/a
375.364	n/a	movement_start	n/a	left_hand	n/a
386.162	n/a	movement_start	n/a	left_hand	n/a
