onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
5.156000	0.000200	ssep_stim	Right	0.500	n/a	n/a
5.304000	0.000200	ssep_stim	Right	0.500	n/a	n/a
5.452000	0.000200	ssep_stim	Right	0.500	n/a	n/a
5.596000	0.000200	ssep_stim	Right	0.500	n/a	n/a
5.746000	0.000200	ssep_stim	Right	0.500	n/a	n/a
5.892000	0.000200	ssep_stim	Right	0.500	n/a	n/a
6.040000	0.000200	ssep_stim	Right	0.500	n/a	n/a
6.188000	0.000200	ssep_stim	Right	0.500	n/a	n/a
6.334000	0.000200	ssep_stim	Right	0.500	n/a	n/a
6.482000	0.000200	ssep_stim	Right	0.500	n/a	n/a
6.628000	0.000200	ssep_stim	Right	0.500	n/a	n/a
6.776000	0.000200	ssep_stim	Right	0.500	n/a	n/a
7.068000	0.000200	ssep_stim	Right	0.500	n/a	n/a
7.218000	0.000200	ssep_stim	Right	0.500	n/a	n/a
7.362000	0.000200	ssep_stim	Right	0.500	n/a	n/a
7.512000	0.000200	ssep_stim	Right	0.500	n/a	n/a
7.656000	0.000200	ssep_stim	Right	0.500	n/a	n/a
7.806000	0.000200	ssep_stim	Right	0.500	n/a	n/a
7.952000	0.000200	ssep_stim	Right	0.500	n/a	n/a
8.099000	0.000200	ssep_stim	Right	0.500	n/a	n/a
8.248000	0.000200	ssep_stim	Right	0.500	n/a	n/a
8.392000	0.000200	ssep_stim	Right	0.500	n/a	n/a
8.542000	0.000200	ssep_stim	Right	0.500	n/a	n/a
8.688000	0.000200	ssep_stim	Right	0.500	n/a	n/a
8.832000	0.000200	ssep_stim	Right	0.500	n/a	n/a
8.982000	0.000200	ssep_stim	Right	0.500	n/a	n/a
9.130000	0.000200	ssep_stim	Right	0.500	n/a	n/a
9.278000	0.000200	ssep_stim	Right	0.500	n/a	n/a
9.576000	0.000200	ssep_stim	Right	0.500	n/a	n/a
9.864000	0.000200	ssep_stim	Right	0.500	n/a	n/a
10.012000	0.000200	ssep_stim	Right	0.500	n/a	n/a
10.160000	0.000200	ssep_stim	Right	0.500	n/a	n/a
10.306000	0.000200	ssep_stim	Right	0.500	n/a	n/a
10.454000	0.000200	ssep_stim	Right	0.500	n/a	n/a
10.600000	0.000200	ssep_stim	Right	0.500	n/a	n/a
10.746000	0.000200	ssep_stim	Right	0.500	n/a	n/a
10.898000	0.000200	ssep_stim	Right	0.500	n/a	n/a
11.042000	0.000200	ssep_stim	Right	0.500	n/a	n/a
11.188000	0.000200	ssep_stim	Right	0.500	n/a	n/a
11.336000	0.000200	ssep_stim	Right	0.500	n/a	n/a
11.482000	0.000200	ssep_stim	Right	0.500	n/a	n/a
11.630000	0.000200	ssep_stim	Right	0.500	n/a	n/a
11.772000	0.000200	ssep_stim	Right	0.500	n/a	n/a
11.928000	0.000200	ssep_stim	Right	0.500	n/a	n/a
12.070000	0.000200	ssep_stim	Right	0.500	n/a	n/a
12.218000	0.000200	ssep_stim	Right	0.500	n/a	n/a
12.366000	0.000200	ssep_stim	Right	0.500	n/a	n/a
12.514000	0.000200	ssep_stim	Right	0.500	n/a	n/a
12.662000	0.000200	ssep_stim	Right	0.500	n/a	n/a
12.806000	0.000200	ssep_stim	Right	0.500	n/a	n/a
12.954000	0.000200	ssep_stim	Right	0.500	n/a	n/a
13.102000	0.000200	ssep_stim	Right	0.500	n/a	n/a
13.248000	0.000200	ssep_stim	Right	0.500	n/a	n/a
13.398000	0.000200	ssep_stim	Right	0.500	n/a	n/a
13.544000	0.000200	ssep_stim	Right	0.500	n/a	n/a
13.692000	0.000200	ssep_stim	Right	0.500	n/a	n/a
13.838000	0.000200	ssep_stim	Right	0.500	n/a	n/a
13.984000	0.000200	ssep_stim	Right	0.500	n/a	n/a
14.132000	0.000200	ssep_stim	Right	0.500	n/a	n/a
14.272000	0.000200	ssep_stim	Right	0.500	n/a	n/a
14.428000	0.000200	ssep_stim	Right	0.500	n/a	n/a
14.570000	0.000200	ssep_stim	Right	0.500	n/a	n/a
14.722000	0.000200	ssep_stim	Right	0.500	n/a	n/a
14.864000	0.000200	ssep_stim	Right	0.500	n/a	n/a
15.014000	0.000200	ssep_stim	Right	0.500	n/a	n/a
15.162000	0.000200	ssep_stim	Right	0.500	n/a	n/a
15.308000	0.000200	ssep_stim	Right	0.500	n/a	n/a
15.456000	0.000200	ssep_stim	Right	0.500	n/a	n/a
15.602000	0.000200	ssep_stim	Right	0.500	n/a	n/a
15.750000	0.000200	ssep_stim	Right	0.500	n/a	n/a
15.896000	0.000200	ssep_stim	Right	0.500	n/a	n/a
16.044000	0.000200	ssep_stim	Right	0.500	n/a	n/a
16.192000	0.000200	ssep_stim	Right	0.500	n/a	n/a
16.336000	0.000200	ssep_stim	Right	0.500	n/a	n/a
16.484000	0.000200	ssep_stim	Right	0.500	n/a	n/a
16.630000	0.000200	ssep_stim	Right	0.500	n/a	n/a
16.780000	0.000200	ssep_stim	Right	0.500	n/a	n/a
16.928000	0.000200	ssep_stim	Right	0.500	n/a	n/a
17.072000	0.000200	ssep_stim	Right	0.500	n/a	n/a
17.222000	0.000200	ssep_stim	Right	0.500	n/a	n/a
17.370000	0.000200	ssep_stim	Right	0.500	n/a	n/a
17.514000	0.000200	ssep_stim	Right	0.500	n/a	n/a
17.664000	0.000200	ssep_stim	Right	0.500	n/a	n/a
17.810000	0.000200	ssep_stim	Right	0.500	n/a	n/a
17.956000	0.000200	ssep_stim	Right	0.500	n/a	n/a
18.104000	0.000200	ssep_stim	Right	0.500	n/a	n/a
18.250000	0.000200	ssep_stim	Right	0.500	n/a	n/a
18.399000	0.000200	ssep_stim	Right	0.500	n/a	n/a
18.546000	0.000200	ssep_stim	Right	0.500	n/a	n/a
18.692000	0.000200	ssep_stim	Right	0.500	n/a	n/a
18.840000	0.000200	ssep_stim	Right	0.500	n/a	n/a
18.986000	0.000200	ssep_stim	Right	0.500	n/a	n/a
19.136000	0.000200	ssep_stim	Right	0.500	n/a	n/a
19.280000	0.000200	ssep_stim	Right	0.500	n/a	n/a
19.430000	0.000200	ssep_stim	Right	0.500	n/a	n/a
19.574000	0.000200	ssep_stim	Right	0.500	n/a	n/a
19.722000	0.000200	ssep_stim	Right	0.500	n/a	n/a
19.868000	0.000200	ssep_stim	Right	0.500	n/a	n/a
20.014000	0.000200	ssep_stim	Right	0.500	n/a	n/a
20.164000	0.000200	ssep_stim	Right	0.500	n/a	n/a
20.308000	0.000200	ssep_stim	Right	0.500	n/a	n/a
20.458000	0.000200	ssep_stim	Right	0.500	n/a	n/a
20.606000	0.000200	ssep_stim	Right	0.500	n/a	n/a
20.750000	0.000200	ssep_stim	Right	0.500	n/a	n/a
20.900000	0.000200	ssep_stim	Right	0.500	n/a	n/a
21.046000	0.000200	ssep_stim	Right	0.500	n/a	n/a
21.194000	0.000200	ssep_stim	Right	0.500	n/a	n/a
21.340000	0.000200	ssep_stim	Right	0.500	n/a	n/a
