onset	duration	trial_type	stim_side	amplitude_mA	response_type	response_time
10.076000	0.000200	ssep_stim	Right	0.200	n/a	n/a
10.220000	0.000200	ssep_stim	Right	0.200	n/a	n/a
10.369000	0.000200	ssep_stim	Right	0.200	n/a	n/a
10.514000	0.000200	ssep_stim	Right	0.200	n/a	n/a
10.664000	0.000200	ssep_stim	Right	0.200	n/a	n/a
10.810000	0.000200	ssep_stim	Right	0.200	n/a	n/a
10.956000	0.000200	ssep_stim	Right	0.200	n/a	n/a
11.106000	0.000200	ssep_stim	Right	0.200	n/a	n/a
11.250000	0.000200	ssep_stim	Right	0.200	n/a	n/a
11.398000	0.000200	ssep_stim	Right	0.200	n/a	n/a
11.546000	0.000200	ssep_stim	Right	0.200	n/a	n/a
11.692000	0.000200	ssep_stim	Right	0.200	n/a	n/a
11.840000	0.000200	ssep_stim	Right	0.200	n/a	n/a
11.984000	0.000200	ssep_stim	Right	0.200	n/a	n/a
12.134000	0.000200	ssep_stim	Right	0.200	n/a	n/a
12.281000	0.000200	ssep_stim	Right	0.200	n/a	n/a
12.428000	0.000200	ssep_stim	Right	0.200	n/a	n/a
12.576000	0.000200	ssep_stim	Right	0.200	n/a	n/a
12.722000	0.000200	ssep_stim	Right	0.200	n/a	n/a
12.870000	0.000200	ssep_stim	Right	0.200	n/a	n/a
13.016000	0.000200	ssep_stim	Right	0.200	n/a	n/a
13.164000	0.000200	ssep_stim	Right	0.200	n/a	n/a
13.310000	0.000200	ssep_stim	Right	0.200	n/a	n/a
13.458000	0.000200	ssep_stim	Right	0.200	n/a	n/a
13.604000	0.000200	ssep_stim	Right	0.200	n/a	n/a
13.752000	0.000200	ssep_stim	Right	0.200	n/a	n/a
13.898000	0.000200	ssep_stim	Right	0.200	n/a	n/a
14.048000	0.000200	ssep_stim	Right	0.200	n/a	n/a
14.192000	0.000200	ssep_stim	Right	0.200	n/a	n/a
14.342000	0.000200	ssep_stim	Right	0.200	n/a	n/a
14.488000	0.000200	ssep_stim	Right	0.200	n/a	n/a
14.636000	0.000200	ssep_stim	Right	0.200	n/a	n/a
14.784000	0.000200	ssep_stim	Right	0.200	n/a	n/a
14.930000	0.000200	ssep_stim	Right	0.200	n/a	n/a
15.078000	0.000200	ssep_stim	Right	0.200	n/a	n/a
15.224000	0.000200	ssep_stim	Right	0.200	n/a	n/a
15.372000	0.000200	ssep_stim	Right	0.200	n/a	n/a
15.520000	0.000200	ssep_stim	Right	0.200	n/a	n/a
15.664000	0.000200	ssep_stim	Right	0.200	n/a	n/a
15.810000	0.000200	ssep_stim	Right	0.200	n/a	n/a
15.958000	0.000200	ssep_stim	Right	0.200	n/a	n/a
16.104000	0.000200	ssep_stim	Right	0.200	n/a	n/a
16.256000	0.000200	ssep_stim	Right	0.200	n/a	n/a
16.400000	0.000200	ssep_stim	Right	0.200	n/a	n/a
16.548000	0.000200	ssep_stim	Right	0.200	n/a	n/a
16.696000	0.000200	ssep_stim	Right	0.200	n/a	n/a
16.842000	0.000200	ssep_stim	Right	0.200	n/a	n/a
16.992000	0.000200	ssep_stim	Right	0.200	n/a	n/a
17.136000	0.000200	ssep_stim	Right	0.200	n/a	n/a
17.286000	0.000200	ssep_stim	Right	0.200	n/a	n/a
17.430000	0.000200	ssep_stim	Right	0.200	n/a	n/a
17.578000	0.000200	ssep_stim	Right	0.200	n/a	n/a
17.724000	0.000200	ssep_stim	Right	0.200	n/a	n/a
17.872000	0.000200	ssep_stim	Right	0.200	n/a	n/a
18.018000	0.000200	ssep_stim	Right	0.200	n/a	n/a
18.166000	0.000200	ssep_stim	Right	0.200	n/a	n/a
18.312000	0.000200	ssep_stim	Right	0.200	n/a	n/a
18.462000	0.000200	ssep_stim	Right	0.200	n/a	n/a
18.608000	0.000200	ssep_stim	Right	0.200	n/a	n/a
18.756000	0.000200	ssep_stim	Right	0.200	n/a	n/a
18.900000	0.000200	ssep_stim	Right	0.200	n/a	n/a
19.050000	0.000200	ssep_stim	Right	0.200	n/a	n/a
19.196000	0.000200	ssep_stim	Right	0.200	n/a	n/a
19.344000	0.000200	ssep_stim	Right	0.200	n/a	n/a
19.492000	0.000200	ssep_stim	Right	0.200	n/a	n/a
19.638000	0.000200	ssep_stim	Right	0.200	n/a	n/a
19.786000	0.000200	ssep_stim	Right	0.200	n/a	n/a
19.934000	0.000200	ssep_stim	Right	0.200	n/a	n/a
20.080000	0.000200	ssep_stim	Right	0.200	n/a	n/a
20.228000	0.000200	ssep_stim	Right	0.200	n/a	n/a
20.372000	0.000200	ssep_stim	Right	0.200	n/a	n/a
20.520000	0.000200	ssep_stim	Right	0.200	n/a	n/a
20.668000	0.000200	ssep_stim	Right	0.200	n/a	n/a
20.816000	0.000200	ssep_stim	Right	0.200	n/a	n/a
20.962000	0.000200	ssep_stim	Right	0.200	n/a	n/a
21.110000	0.000200	ssep_stim	Right	0.200	n/a	n/a
21.258000	0.000200	ssep_stim	Right	0.200	n/a	n/a
21.404000	0.000200	ssep_stim	Right	0.200	n/a	n/a
21.552000	0.000200	ssep_stim	Right	0.200	n/a	n/a
21.698000	0.000200	ssep_stim	Right	0.200	n/a	n/a
21.848000	0.000200	ssep_stim	Right	0.200	n/a	n/a
21.992000	0.000200	ssep_stim	Right	0.200	n/a	n/a
22.142000	0.000200	ssep_stim	Right	0.200	n/a	n/a
22.286000	0.000200	ssep_stim	Right	0.200	n/a	n/a
22.432000	0.000200	ssep_stim	Right	0.200	n/a	n/a
22.582000	0.000200	ssep_stim	Right	0.200	n/a	n/a
22.726000	0.000200	ssep_stim	Right	0.200	n/a	n/a
22.876000	0.000200	ssep_stim	Right	0.200	n/a	n/a
23.022000	0.000200	ssep_stim	Right	0.200	n/a	n/a
23.168000	0.000200	ssep_stim	Right	0.200	n/a	n/a
23.318000	0.000200	ssep_stim	Right	0.200	n/a	n/a
23.464000	0.000200	ssep_stim	Right	0.200	n/a	n/a
23.612000	0.000200	ssep_stim	Right	0.200	n/a	n/a
23.758000	0.000200	ssep_stim	Right	0.200	n/a	n/a
23.906000	0.000200	ssep_stim	Right	0.200	n/a	n/a
24.053000	0.000200	ssep_stim	Right	0.200	n/a	n/a
24.198000	0.000200	ssep_stim	Right	0.200	n/a	n/a
24.346000	0.000200	ssep_stim	Right	0.200	n/a	n/a
24.492000	0.000200	ssep_stim	Right	0.200	n/a	n/a
24.640000	0.000200	ssep_stim	Right	0.200	n/a	n/a
24.788000	0.000200	ssep_stim	Right	0.200	n/a	n/a
24.936000	0.000200	ssep_stim	Right	0.200	n/a	n/a
25.082000	0.000200	ssep_stim	Right	0.200	n/a	n/a
25.228000	0.000200	ssep_stim	Right	0.200	n/a	n/a
25.378000	0.000200	ssep_stim	Right	0.200	n/a	n/a
25.524000	0.000200	ssep_stim	Right	0.200	n/a	n/a
25.670000	0.000200	ssep_stim	Right	0.200	n/a	n/a
25.818000	0.000200	ssep_stim	Right	0.200	n/a	n/a
25.963000	0.000200	ssep_stim	Right	0.200	n/a	n/a
26.112000	0.000200	ssep_stim	Right	0.200	n/a	n/a
26.260000	0.000200	ssep_stim	Right	0.200	n/a	n/a
26.406000	0.000200	ssep_stim	Right	0.200	n/a	n/a
26.554000	0.000200	ssep_stim	Right	0.200	n/a	n/a
26.702000	0.000200	ssep_stim	Right	0.200	n/a	n/a
26.848000	0.000200	ssep_stim	Right	0.200	n/a	n/a
26.996000	0.000200	ssep_stim	Right	0.200	n/a	n/a
27.140000	0.000200	ssep_stim	Right	0.200	n/a	n/a
27.290000	0.000200	ssep_stim	Right	0.200	n/a	n/a
27.438000	0.000200	ssep_stim	Right	0.200	n/a	n/a
27.584000	0.000200	ssep_stim	Right	0.200	n/a	n/a
27.732000	0.000200	ssep_stim	Right	0.200	n/a	n/a
